//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 10000 tours.
// Ce CSV contient 1000 tours sur les 10000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
69,4.00,-8.00,4342494111877627392.00,-8641321311201291264.00,15802761.95,21067531.55
70,-0.00,-16.00,-229169741559313399808.00,-1320224649133364871168.00,-15.93,-479760004.48
71,8.00,-8.00,7612097609716780032.00,-1447033139744808192.00,-17319.66,-152908.62
72,16.00,-16.00,156810943161522978816.00,-86685540824880922624.00,-1.84,-12.74
73,16.00,12.00,58801108900250422083584.00,69528574676123986690048.00,-362.92,-477364094.41
74,12.00,-16.00,45047665234879507820043932008448.00,-61136117091178120392092522905600.00,-20.38,-479760002.28
75,-4.00,18.00,-2744005219374998016.00,749725741169779456.00,-3.78,-11.59
76,-3.00,-11.00,-752568657591209088.00,-570173743950645824.00,-5737.25,45208.12
77,16.00,-4.00,11753552004204304384.00,-24566224175594684416.00,15802761.84,21124250.71
78,0.00,-12.00,354177486229942759346667520.00,-10644908691665721344.00,19.09,-19.43
79,-18.00,0.00,-295640472934265408.00,21614587643768980111360.00,3932129280012.45,13.18
80,8.00,11.00,116103815561647824.00,124816740241819184.00,-9662496363.41,9662496100.05
81,-1.50,8.00,-291978046565073792.00,2559999708078160896.00,-3931649519540.10,40.86
82,4.00,-9.00,2254141562689940992.00,-734182252699694464.00,304.13,-349.85
83,-4.00,0.00,-667599594604133744640.00,1053516872684941213696.00,-479759621.72,-57169.89
84,-11.00,17.75,-328836754808631552.00,205093969684331712.00,-30306512162.69,30922938662.51
85,16.00,12.00,168921802584584355840.00,168862395698889654272.00,24.21,-37.71
86,16.00,-4.00,288509093520703808.00,-2399257451148792320.00,2452278.73,-13.61
87,4.00,16.00,72966257633506382315520.00,55889241458569480503296.00,-251657994239986.72,251657994240024.56
88,-0.00,-4.00,-346791685208327298482176.00,-231194471107729836474368.00,-15315.69,-48022.31
89,-19.25,-16.00,-132920532947984960.00,-2772509634150180864.00,-128849003151400624.00,284223.13
90,-10.00,4.00,-1494982431073692928.00,4324921103853495296.00,-2395646.50,327724.66
91,6.00,0.00,1398524418884563456.00,16221974298562449408.00,291.15,-345.80
92,12.00,12.00,1188297159482789593088.00,2680286605777520128.00,-56731.76,-479760001.35
93,-10.50,-11.00,-305696080095407168.00,-634774344728533888.00,-3932129233458.40,108455.20
94,-4.00,12.00,-6177787743732987068416.00,7797782261958322421760.00,-328.13,-477364167.64
95,8.00,-12.00,292527041483165892608.00,-211949826831209791488.00,-944.98,375.84
96,-0.00,-8.00,-2766804309842403328.00,-2703442161968822784.00,182.72,193.71
97,4.00,8.00,1076771965674884694016.00,1318030055399450738688.00,2452238.19,-203.52
98,-8.00,-4.00,-2567125784892585472.00,-2504256946061362688.00,-3932129279993.89,-479760001.86
99,0.00,16.00,69355777799813267980288.00,46241548517598138728448.00,-6099.86,-11155.51
###### Tour 2950 ######
0,4.00,8.00,400522854635895128064.00,243788973907333611520.00,2235.41,1726.96
1,-0.00,4.00,-21573488159433134080.00,41434832136798502912.00,14.40,3931649520027.70
2,6.00,-0.00,1450307031997739264.00,-1040287961052423680.00,21704.48,-75078.88
3,16.00,12.00,2247628505104134400.00,6636076184471255040.00,-3.74,-47.77
4,12.00,-4.00,21625467383887786147840.00,-6188270492181574656.00,-24.36,-12.95
5,-16.00,16.00,-222225909527483547648.00,1530123731814504192.00,917.02,169093.36
6,16.00,-8.00,158791524271312273408.00,-28141379253409808384.00,-3735203.19,-3734976.18
7,16.00,12.00,17280382742616666112.00,4965367585211301888.00,-5733.93,11496.00
8,4.00,12.00,1450710961922979802470382829568.00,7454109889867331923685146624.00,-3735202.96,-3734976.14
9,4.00,8.00,18907419004249200132096.00,22688911909400661196800.00,-479762438.43,-4882.95
10,-5.50,8.00,-199448964378424576.00,124936858960515552.00,-4.36,482211721.17
11,-3.50,-18.50,-169659209937361248.00,-182105587715965664.00,-3932126210044.64,1537637.35
12,11.00,-4.00,872102276333538688.00,-911664162879126016.00,2231.19,1714.36
13,-16.00,-16.00,-20500731630625992704.00,-57099132640910229504.00,-113.47,137.21
14,-4.00,-7.00,-2546035109776251392.00,-564550272182143552.00,-479762440.03,-4875.75
15,8.00,4.00,69368398749358404665344.00,46257335154082045755392.00,111.77,123.89
16,-0.00,-16.00,-105821816134279217152.00,-8819766055548978176.00,20202526567.35,-8137.25
17,-10.00,12.00,-415208281993355712.00,1843501504549292288.00,-15728037418406.99,-2282.17
18,4.00,8.00,1464824799884773687296.00,1080486700360702099456.00,-479762438.20,-4874.98
19,0.00,12.00,1600393099964309569536.00,2570502110530865463296.00,-2070.08,-479758285.77
20,0.00,12.00,6280835923445934080.00,1377838516197223936.00,479760099.42,-68.11
21,0.25,19.50,198370937217443936.00,434862930083981568.00,39521.35,50742.05
22,16.00,0.00,473733199341564299575296.00,2856727173683300303634432.00,390116.94,1170428.26
23,4.00,8.00,69350703802451448823808.00,46338774612386168963072.00,-479759109.32,449.01
24,16.00,4.00,1287994192979102797922304.00,124644591262101548302336.00,-5316.81,9384.36
25,-16.00,16.00,-2552964075409113088.00,1959289873194129664.00,-3735197.98,-3734974.98
26,16.00,-16.00,311473502976315555840.00,-210879287176883470336.00,-5316.01,9383.17
27,12.00,0.00,72241149392561845043200.00,866894059661332853030912.00,1.92,-26.89
28,-0.50,6.00,-227364758421595808.00,610052294457278976.00,180195.04,-124979.93
29,12.00,12.00,440476342877633375520161792.00,32989012603217359027568640.00,-50943.57,318.72
30,4.00,4.00,3156264236054335193088.00,1781368942771103334400.00,-22.27,-19.65
31,11.50,-6.00,244975064760309728.00,-991139676843265024.00,13604668.24,550188.84
32,8.00,4.00,69359529725847652007936.00,46016728774508013420544.00,110.23,126.24
33,16.00,-0.00,107211856847383642112.00,-7454088237864386098324570112.00,390116.87,1170428.05
34,12.50,-12.00,342169911198296896.00,-43234609075591885881344.00,2398800002.64,205.71
35,-0.00,16.00,-4352132950614191186265958776832.00,343531201378812559360.00,20202526560.64,-8127.42
36,-8.00,-4.00,-18933125231054554136576.00,-10649891260129848852480.00,-2069.23,-479758285.81
37,4.00,-12.00,3278320081056544768.00,-4553384796660133376.00,-5321.16,9378.31
38,-12.00,-9.00,-43234569939311570976768.00,-452895196712118720.00,58.55,959519416.72
39,18.00,3.00,854368561431206528.00,430033261258018688.00,21531.43,-44314.74
40,-16.00,-0.00,-53186609024949305344.00,-38531192322411454464.00,2246.42,1704.55
41,8.00,-16.00,16389371646454124544.00,-7472912359975216128.00,110.78,124.88
42,8.00,4.00,6145984493539289088.00,2871664523616190464.00,-3735197.67,-3734975.84
43,0.00,2.00,1008131599757800320.00,535501512328283328.00,-5767.16,-11538.49
44,8.00,4.00,43297886368447814696960.00,73066726816283049984.00,111.10,125.68
45,-12.00,8.00,-950867342955691769856.00,522314039154108596224.00,-5768.09,-11538.68
46,12.00,-12.00,27142962134390800191062016.00,-7553143169770257253065031680.00,-5767.15,-11538.36
47,16.00,4.00,22251357655522384805888.00,1360591980359122681856.00,22205.41,-8499.69
48,-0.00,-12.00,-2089921536686434048.00,-3735163961568106496.00,985.34,299.55
49,12.00,16.00,404363373109991889174528.00,1974380233398376892203008.00,-479769218.39,-36843.46
50,-0.00,-4.00,-7291330947977943040.00,-5534614701930054656.00,412310625691.40,-825100841184.31
51,0.00,8.00,2715407384375210496.00,5342744412816252928.00,-103.97,125.07
52,0.00,-11.25,571251326874464064.00,-123628434755088560.00,-392412.65,-7864257394075.98
53,3.00,2.00,535635020004428800.00,811274954284591616.00,19583.99,2384.22
54,-0.00,0.00,-46239249925907150798848.00,69358290907456346259456.00,412310625689.00,-825100841173.49
55,18.00,12.50,479357544896933184.00,233845966177677472.00,43.64,-3817.28
56,-12.00,8.00,-43234600599448266473472.00,3675877931518744576.00,-241488.03,123139.44
57,8.00,0.00,56452581899003371520.00,32571154266035265536.00,-241488.01,123139.33
58,-4.00,6.50,-21617504943247221325824.00,280472656753997824.00,-1113723.61,-15728517510119.72
59,16.00,-12.00,2358764141481515548672.00,-267029777895692828672.00,22194.82,-8490.92
60,-18.00,-4.00,-990980097384303104.00,-757199152681442688.00,-251289.30,-47736.60
61,-0.00,0.00,-2526919226270757376.00,2757728578015728128.00,479816723.01,-479759994.03
62,8.00,12.00,8068387436284834816.00,5398215263521290240.00,-105.80,121.97
63,-6.00,-19.75,-1179941429897785856.00,-148739585414047200.00,111382.11,57606.33
64,4.00,4.00,3424393109030200934400.00,8863816928614721519616.00,-5794.35,-11546.72
65,-18.00,-0.00,-1273390831601995008.00,-3112956522172456448.00,-108.72,127.20
66,8.00,-12.00,27384365673592492032.00,-41114141580954386432.00,933.83,-576.16
67,-12.00,12.00,-245822689235760276570112.00,13334719048870300483584.00,479816723.09,-479759994.15
68,-12.00,4.00,-207974488110973126180864.00,264203879436518047088640.00,133.21,101.92
69,0.00,-16.00,4342494072556426752.00,-8641321311201280000.00,133.10,101.55
70,-16.00,-16.00,-229169741559106568192.00,-1320224649133362511872.00,-5779.56,-11543.80
71,0.00,-2.00,7612097609716798464.00,-1447033139744775936.00,179.15,26.73
72,16.00,-0.00,156810943200844283904.00,-86685540785552474112.00,-2415459.45,479769232.03
73,16.00,12.00,58801108900289747877888.00,69528574676202629890048.00,-2415459.47,479769232.09
74,12.00,-16.00,45047665234879507820043932008448.00,-61136117091178120392092522905600.00,-117.18,128.08
75,-12.00,19.00,-2744005217307603968.00,749725745273727232.00,412310580514.73,825580662600.78
76,-5.00,-10.00,-752568657403003520.00,-570173743953864704.00,7458412.43,7475401.58
77,12.00,-16.00,11753552004204433408.00,-24566224175594680320.00,-117.36,127.74
78,0.00,-16.00,354177486229942759346667520.00,-10644908691665729536.00,20202605495.17,56731.88
79,-10.00,12.00,-295640295957873472.00,21614587643808410763264.00,-1439279621.11,-38.82
80,17.00,12.75,116103823801214256.00,124816736240134512.00,10000386.10,86332.34
81,-5.00,12.00,-291978223496690880.00,2559999707876331520.00,-483494758.75,-3734953.38
82,0.00,-16.00,2254141562689972480.00,-734182252723715968.00,11925.69,-5046.19
83,-8.00,12.00,-667599594604147900416.00,1053516872684922601472.00,-109.78,128.39
84,-12.50,14.75,-328836754961710272.00,205093930519506848.00,-2167.76,2152.55
85,8.00,12.00,168921802623899828224.00,168862395738210435072.00,-3723484.89,-9308935.85
86,13.50,-4.00,288508700316892992.00,-2399257451147825152.00,-4915753.21,-18257.83
87,4.00,4.00,72966257632287416909824.00,55889241459867080720384.00,-5762.20,-11541.57
88,-0.00,-4.00,-346791685208327164264448.00,-231194471107729836474368.00,20202605501.02,56728.91
89,-11.00,-8.00,-133242694704619248.00,-2772509634155219968.00,-100986414181.87,22214.19
90,-8.00,0.00,-1494982431073629184.00,4324921103853366272.00,-15.45,25.74
91,16.00,12.00,1398524497521547520.00,16221974298561777664.00,-36943.11,9175.80
92,12.00,8.00,1188297159474539397120.00,2680286609903830016.00,-2.14,32.77
93,-17.00,-2.00,-305696100063676864.00,-634774344414965760.00,-50098563.46,-100688461.86
94,-4.00,8.00,-6177787743693686439936.00,7797782261997604175872.00,-2458084.12,-2440807.63
95,16.00,-8.00,292527041483173068800.00,-211949826831212183552.00,479873319.39,-479759415.14
96,-8.00,-12.00,-2766804309838110208.00,-2703442161974630912.00,-2841.53,-175.73
97,0.00,16.00,1076771965637624070144.00,1318030055395319611392.00,412310625692.04,-824621137926.36
98,-4.00,-0.00,-2567125804559020032.00,-2504256946063537152.00,56716.04,56728.25
99,12.00,16.00,69355777799813469306880.00,46241548517598138728448.00,56716.50,56728.61
###### Tour 2960 ######
0,4.00,12.00,400522854635899977728.00,243788973907328827392.00,924.26,-56694.37
1,-16.00,4.00,-21573488159440285696.00,41434832117135491072.00,479760002.69,56698.94
2,14.00,-18.00,1450306992676609024.00,-1040287961052634496.00,42.24,-56628.82
3,16.00,4.00,2247628544423238912.00,6636076145159717888.00,479760327.28,-23382.44
4,4.00,-8.00,21625467383848460353536.00,-6188270492176740352.00,-5292.38,-3363.49
5,-4.00,12.00,-222225909527478763520.00,1530123692498009344.00,-177653.96,-19339.10
6,4.00,-8.00,158791524271311454208.00,-28141379253405372416.00,917.05,-56694.23
7,8.00,4.00,17280382742612201472.00,4965528646470256640.00,-553.17,32212250787839660.00
8,4.00,12.00,1450710961922979802470382829568.00,7454109889867331923685146624.00,874259.41,654701.05
9,12.00,8.00,18907419004209870143488.00,22688911909400661196800.00,-56688.00,31.36
10,-6.00,2.50,-199448951932143488.00,124292622444941712.00,-22250.98,60581316685.61
11,-3.00,-10.75,-169659229583447328.00,-182105666370134464.00,-11668.19,11801.62
12,5.00,-18.00,872102276345904384.00,-911664162878950272.00,580233697.04,50339201.72
13,-16.00,-12.00,-20500731630630793216.00,-57099132640905428992.00,903.90,57094.79
14,-0.00,-19.00,-2546035113894360576.00,-564550263978954048.00,-90.08,1129.09
15,8.00,4.00,69368398749338741768192.00,46257335154082045755392.00,-3932129279986.70,-5.09
16,-12.00,-4.00,-105821816134182895616.00,-8819766094860605440.00,2.45,31.66
17,-11.00,0.00,-415208164044010048.00,1843501504549286400.00,-1439285757.13,68208.57
18,4.00,12.00,1464824477738484367360.00,1080486700352451379200.00,-3932129279990.01,-0.42
19,4.00,4.00,1600393100003632218112.00,2570502110530862841856.00,479756829.21,-13558.95
20,0.00,12.00,6280513761623922688.00,1377838516206854656.00,-327.27,113771.92
21,14.75,18.50,198370920740441856.00,434863002370510528.00,-3497078.30,1171011.55
22,16.00,0.00,473733199341564299575296.00,2856727173683300303634432.00,2402095.51,-59455.07
23,12.00,12.00,69350703802451440435200.00,46338774612346843168768.00,917.15,-56711.66
24,0.00,4.00,1287994192979063606345728.00,124644591423202130919424.00,-2826.85,32212250787837964.00
25,-12.00,16.00,-2552964075394576896.00,1959450934433654272.00,-2834.80,32212250787837964.00
26,16.00,-0.00,311473502976315555840.00,-210879126076313042944.00,-2834.68,32212250787837964.00
27,12.00,0.00,72241149392522519248896.00,866894059983455400230912.00,-5531.33,11864.89
28,-17.00,11.00,-227364758423416352.00,610052294503056384.00,553300.93,-369657.41
29,12.00,12.00,440476342877633375520161792.00,32989012603217359027568640.00,922.94,-56718.50
30,0.00,12.00,3156264236054345678848.00,1781368942771087081472.00,-14.43,-205.24
31,11.50,-2.00,244975301024090368.00,-991139677150404224.00,-9805534.53,315.58
32,8.00,12.00,69359529725808326213632.00,46016728774468712792064.00,-56967.18,88.44
33,16.00,-0.00,107211856847388442624.00,-7454088237864386098324570112.00,5773.52,68205.17
34,10.50,-16.00,342169635970469888.00,-43234609075591684554752.00,15728517119929.07,-38.13
35,-0.00,4.00,-4352132950614191186265958776832.00,343531201378816360448.00,-14.49,-208.55
36,-0.00,-12.00,-18933125231054554136576.00,-10649891260129842561024.00,-14.68,-209.01
37,4.00,-4.00,3278320041740087296.00,-4553384796655301632.00,-75.60,-22.86
38,-8.00,-11.00,-43234569939350896771072.00,-452895236065939520.00,477304541.00,-13555.06
39,4.00,12.50,854368561415813248.00,430033261263356736.00,248555.03,2088191.58
40,-12.00,-8.00,-53186286902446194688.00,-38531192361737609216.00,-5296.54,-3330.09
41,0.00,-8.00,16389371607132831744.00,-7472912399286939648.00,-56963.14,81.01
42,12.00,12.00,6145984493534474240.00,2871664484290057216.00,-14750.74,-24992.41
43,18.00,18.00,1008131599757801856.00,535501551707074176.00,22204.99,-48361.67
44,4.00,4.00,43297886368447814696960.00,73066726816272482304.00,5797.52,-68168.52
45,-4.00,16.00,-950867342995013107712.00,522314039114787258368.00,-49873.03,-59770.42
46,12.00,-12.00,27142962134390800191062016.00,-7553143169770257253065031680.00,-27.39,479816706.99
47,0.00,12.00,22251357333399879548928.00,1360591980359122681856.00,-11460.44,-5767.46
48,-0.00,-4.00,-2089921576012495872.00,-3735163961370840576.00,712753.93,820027.38
49,12.00,16.00,404363373109913237585920.00,1974380233398376892203008.00,48415.97,37246.63
50,-8.00,-16.00,-7291330985237643264.00,-5534614745367241728.00,-14744.65,-24991.20
51,16.00,16.00,2715407384369945088.00,5342744413014480896.00,-15.73,-214.97
52,10.00,-1.00,571251326871947456.00,-123950597590722944.00,-1220.37,-64424501575680928.00
53,5.00,10.00,535635020004278656.00,811274954265553664.00,-7470122.24,7469637.36
54,-0.00,12.00,-46239249925905087201280.00,69358290907452219064320.00,-11461.84,-5776.40
55,15.00,18.50,479357544888590848.00,233846044822043360.00,-1439397577.01,-172859.18
56,-12.00,4.00,-43234600599566235467776.00,3675877931518756864.00,2848.57,11.13
57,4.00,12.00,56452581899008663552.00,32571154285692108800.00,-2852468.38,3932126189527.57
58,-4.00,12.50,-21617504943247221325824.00,280472381490386560.00,-3068.44,7351763.14
59,16.00,-12.00,2358763819359002951680.00,-267029777895692599296.00,712756.17,820016.44
60,-0.00,-19.00,-990980097379433728.00,-757199152940939008.00,6801.68,-2601.40
61,-8.00,12.00,-2527241348775733248.00,2757728578007523328.00,5779.09,68207.77
62,8.00,12.00,8068387436289579008.00,5398215263526121472.00,-8.56,29.04
63,-6.00,-10.50,-1179941430205510912.00,-149383790805410432.00,-21181.76,19724.81
64,4.00,4.00,3424392786947024617472.00,8863817250737219436544.00,5767.67,-68247.14
65,-10.00,-12.00,-1273390870932620800.00,-3112956522171923456.00,50339970.84,100567461.23
66,0.00,-12.00,27384365634266365952.00,-41114141580954386432.00,-56769.43,1.56
67,-16.00,8.00,-245822689235752022179840.00,13334719048835108175872.00,5763.46,11573.53
68,-12.00,4.00,-207974488111012451975168.00,264203879436518047088640.00,2845.44,5.42
69,8.00,-0.00,4342816195067632128.00,-8641321350512509952.00,-21.94,-407.30
70,-12.00,-4.00,-229169741559092543488.00,-1320224649172694597632.00,-323.69,371.00
71,4.00,-6.00,7612097609733557248.00,-1447033218392191744.00,479760007.39,226866.55
72,0.00,-0.00,156810943161527795712.00,-86685540785545281536.00,-315.72,959519665.27
73,16.00,12.00,58801108578167234232320.00,69528574676222284398592.00,-506097884.73,3932129279683.34
74,12.00,-16.00,45047665234879507820043932008448.00,-61136117091178120392092522905600.00,477304553.55,-13575.57
75,-0.00,0.00,-2744005215246026240.00,749725749425624064.00,5769.39,11488.68
76,-13.00,-2.00,-752729718680577536.00,-570173743954791936.00,-32212249727756336.00,50281562.11
77,0.00,-12.00,11753551964867727360.00,-24566224214900916224.00,-56769.83,-5.82
78,0.00,-4.00,354177486229942759346667520.00,-10644908699921534976.00,-327.94,366.41
79,-6.50,8.00,-295640295921817152.00,21614587643808402374656.00,-542593.97,820023.67
80,11.75,18.50,116103790781912416.00,124816719653442192.00,754237.69,-28074841.01
81,-13.00,12.00,-291977751609963520.00,2559999707874299904.00,-959393837.47,-196647.74
82,8.00,-4.00,2254141523377913856.00,-734182252786745728.00,38223.77,-479658383.72
83,-12.00,16.00,-667599594604150390784.00,1053516872684720488448.00,-479816702.00,-23.82
84,-8.00,16.00,-328836746785503872.00,205094131353744032.00,1279713.89,2823632.50
85,8.00,8.00,168921802623914180608.00,168862395777526857728.00,-2609.98,-2025.02
86,2.00,-16.00,288508896913016960.00,-2399257451144409088.00,2397841.97,479761677.59
87,16.00,16.00,72966257632287433687040.00,55889241459867063943168.00,-285.97,1769.92
88,-0.00,-4.00,-346791685208327030046720.00,-231194471107729836474368.00,-328.75,366.15
89,-3.00,-16.00,-131954244514011856.00,-2772509634153146368.00,61980943.39,3722179.42
90,-2.00,12.00,-1494982470392536832.00,4324921103853362688.00,479546803.61,-2001.21
91,10.00,8.00,1398202375018946816.00,16221974298562748416.00,-50.31,-4.00
92,4.00,8.00,1188297159513874890752.00,2680286609903831040.00,-9471.87,39504.96
93,-3.50,-17.00,-305696060432503424.00,-634774344710283520.00,8046.87,47993.51
94,-4.00,8.00,-6177787743693694828544.00,7797782262036925775872.00,650937.06,821724.91
95,12.00,-16.00,292526397159511588864.00,-211949826831213461504.00,56503.64,-390.83
96,-0.00,-8.00,-2766804349159188992.00,-2703442161973627904.00,41.86,-229.44
97,16.00,0.00,1076771965639685570560.00,1318030055430517686272.00,-173035.53,-244358.43
98,-4.00,-4.00,-2567125843889908736.00,-2504256946260762624.00,-50968.56,-11541.65
99,0.00,16.00,69355777799774143512576.00,46241548517598138728448.00,-319.29,383.49
###### Tour 2970 ######
0,0.00,16.00,400522854635899912192.00,243788973946654883840.00,-2452276.80,95.24
1,-4.00,4.00,-21573488178791370752.00,41434832117035139072.00,-3932129280792.30,-1109.61
2,6.00,-12.00,1450306992678988800.00,-1040287882414899840.00,-476025029.66,-3734966.17
3,0.00,4.00,2247627286140968704.00,6636074886868775936.00,-251657997974986.91,-251657997975000.28
4,0.00,-12.00,21625467383848468742144.00,-6188270452855273472.00,-14.84,56693.79
5,-12.00,8.00,-222225909527478075392.00,1530123692515117824.00,100564985.95,530099224.05
6,12.00,-12.00,158791524271302311936.00,-28141379214080323584.00,-267.77,283.70
7,8.00,4.00,17280382742598057984.00,4965689707724038144.00,2509018.35,-56726.13
8,4.00,12.00,1450710961922979802470382829568.00,7454109889867331923685146624.00,-68206.94,-5750.17
9,12.00,8.00,18907419004229843419136.00,22688911909400577310720.00,3932609039593.87,876.16
10,-12.25,3.50,-199448943584711872.00,124292618578500304.00,479770978.71,-5602.65
11,-10.50,-8.75,-169659033024769216.00,-182105666069653024.00,143206.82,1538166.65
12,3.00,-2.00,872102276363180288.00,-911664123557386624.00,-963259171.01,3731662.11
13,-8.00,-8.00,-20500731630635372544.00,-57099132640905584640.00,-259.26,289.98
14,-16.00,-18.00,-2546035153216182784.00,-564550263984757760.00,-919.01,959576699.29
15,8.00,4.00,69368398749356341067776.00,46257335154077918560256.00,-412310646050.90,-824621143923.88
16,-4.00,-8.00,-105821816134181912576.00,-8819766094856274944.00,2509015.77,-56724.05
17,-15.50,12.00,-415208655581710848.00,1843501504549292288.00,-19660646400137.86,241.77
18,16.00,12.00,1464824477718823305216.00,1080486700391783202816.00,3734962.36,-3734960.99
19,4.00,4.00,1600393100003639820288.00,2570502110570184441856.00,42064.60,-17554.55
20,12.00,4.00,6280513722297831424.00,1377838516211651328.00,2333.48,-111223.52
21,19.25,6.00,199015169863637088.00,434863010626836160.00,42468.81,-41134.89
22,16.00,4.00,473733199340341173420032.00,2856727173682033825153024.00,-251657997974995.72,-251657997975003.69
23,12.00,8.00,69350703802490766229504.00,46338774612346851557376.00,479759604.45,868.82
24,12.00,16.00,1287994192979063606345728.00,124644591584263387742208.00,-2.28,23.86
25,-0.00,0.00,-2552964095060019712.00,1959611995682795520.00,-3932129279982.67,-213.21
26,12.00,-12.00,311473503015645085696.00,-210878965015054778368.00,479759604.45,861.30
27,0.00,0.00,72241149392483193454592.00,866894059983455400230912.00,3734914.73,-3735016.54
28,-13.50,18.00,-227364955031396992.00,610052294484975872.00,321.96,41.18
29,12.00,12.00,440476342877633375520161792.00,32989012603217359027568640.00,-181361.26,-185202.36
30,4.00,12.00,3156264236054335193088.00,1781368942771087081472.00,68243.86,-62515.90
31,0.50,-4.00,244975423121346144.00,-991139668888756352.00,-192608.26,120601.10
32,16.00,12.00,69359529725847643619328.00,46016728774429386997760.00,-656032.16,478939954.93
33,16.00,-0.00,107211856882596249600.00,-7454088237864386098324570112.00,-2815.79,479759983.12
34,11.00,-16.00,342169753935350720.00,-43234609075591684554752.00,7864258559992.19,-189.96
35,-0.00,4.00,-4352132950614191186265958776832.00,343531201378831695872.00,28542.98,13038.87
36,-16.00,-8.00,-18933125231074221228032.00,-10649890938007333109760.00,3932129211784.49,-5760.64
37,8.00,-16.00,3278320100726827008.00,-4553384796655312896.00,3932126827713.43,84.56
38,-8.00,-4.00,-43234569939350997434368.00,-452895236127289280.00,-944.25,-479759931.80
39,15.00,3.00,854368561084149376.00,430033064331458176.00,2265.68,53624.93
40,-8.00,-8.00,-53186286863134474240.00,-38531192361737641984.00,-181361.21,-185210.16
41,12.00,-8.00,16389371607121842176.00,-7472912399287443456.00,479759652.24,899.28
42,4.00,16.00,6145984493531334656.00,2871664484305234944.00,78920.85,-65057.86
43,4.00,9.00,1008131599761803264.00,535501512383345088.00,50282761.77,-379218357.62
44,0.00,0.00,43297886368447823085568.00,73066726816272179200.00,3734997.59,-3734985.17
45,-12.00,8.00,-950867342995215220736.00,522314039114779983872.00,-59578.76,-479759984.83
46,16.00,-12.00,27142962134390843140734976.00,-7553143169770257253065031680.00,479759652.30,891.75
47,0.00,12.00,22251357333399862771712.00,1360591980359122681856.00,68233.53,-62514.26
48,-16.00,-12.00,-2089921615338176768.00,-3735163961354919936.00,-2826.48,-14.07
49,12.00,16.00,404363373109913237585920.00,1974380233398376892203008.00,-2.00,45.56
50,-12.00,-8.00,-7291330985242415104.00,-5534614745372041216.00,568580.50,-254625.48
51,8.00,4.00,2715407384365968384.00,5342744413006505984.00,-5772.20,45131.28
52,8.00,-5.75,571251326883156480.00,-125883332631545216.00,2625410.30,3283184.42
53,11.00,13.00,535635020032929664.00,811274954275278720.00,-18663604.53,18668812.53
54,-0.00,12.00,-46239249925905087201280.00,69358290907452219064320.00,68230.53,-62513.64
55,3.00,0.00,479357544902219776.00,233846044811100704.00,105928.77,1548225.30
56,-12.00,4.00,-43234600599566235467776.00,3675877931516895232.00,64750.11,-480270189.32
57,8.00,4.00,56452580601392562176.00,32571153047057932288.00,-251658001710010.41,-251658001710006.47
58,-4.00,5.50,-21617504943247221325824.00,280472460123732064.00,-0.15,-1919039800.37
59,4.00,-4.00,2358763819358998233088.00,-267029777895692632064.00,51020.54,11604.55
60,-16.00,-4.00,-990657974866253952.00,-757199192284748416.00,-10264.56,479811868.72
61,-0.00,16.00,-2527241329115086336.00,2758050700515406336.00,3932129223300.96,-198.30
62,0.00,4.00,8068387436289591296.00,5398215263526085632.00,56710.37,-56760.24
63,-4.00,-0.25,-1179941430511864832.00,-149383751681717024.00,389978.85,20202661038.18
64,4.00,4.00,3424392786947024617472.00,8863817250737211047936.00,56688.38,-56737.08
65,-12.00,-16.00,-1273390792289022208.00,-3112956522168281088.00,-91772.63,30318.03
66,8.00,-8.00,27384365634261577728.00,-41113819458446540800.00,13.99,-1.17
67,-16.00,8.00,-245822689235752022179840.00,13334719048835110273024.00,2509008.43,479759982.85
68,-12.00,4.00,-207974488111014498795520.00,264203879436513919893504.00,-412310625482.64,-824621137733.55
69,12.00,-16.00,4342816155746315776.00,-8641321350507713536.00,202.52,16.23
70,-0.00,-16.00,-229169741519770746880.00,-1320224649172686209024.00,-8308.29,22241.89
71,4.00,-8.00,7612097609734989824.00,-1447033218392734976.00,323.19,170494.92
72,8.00,-0.00,156810943161528778752.00,-86685540785536188416.00,2450615.63,-2314.67
73,12.00,12.00,58801108578206560026624.00,69528574676241947295744.00,-3793197.99,3734562.92
74,12.00,-16.00,45047665234879507820043932008448.00,-61136117091178120392092522905600.00,-479759827.94,-84.87
75,-8.00,8.00,-2744005215245486592.00,749725749312401920.00,100564979.11,-19773071624.03
76,-4.00,-14.00,-752890779933272448.00,-570173743987134336.00,172674264.86,172674984.38
77,12.00,-4.00,11753550706569355264.00,-24565903350678880256.00,-251657997975008.28,-251657995465978.81
78,0.00,-4.00,354177486229942759346667520.00,-10644908699921412096.00,56695.76,-41.03
79,-8.50,8.00,-295640177898228160.00,21614587643808402374656.00,-2398799794.28,-9.80
80,9.50,2.00,116107565663036496.00,124820494527336240.00,754973825027715.00,754973825280977.88
81,-2.50,16.00,-291977731790469824.00,2559999707874299392.00,3932124197192.96,122812.04
82,0.00,-8.00,2254139006807491328.00,-734184769359493760.00,-11547.72,959524212.03
83,-16.00,12.00,-667599594576245817344.00,1053516872680597356544.00,3932129223290.09,-202.33
