//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
58,-95.32,-99.37,-212821744.39,-468861527.75,-2531989631.24,-1630792784.95
59,10.28,53.31,19443115700.93,14444257507.41,304105615286.42,245570814028.52
60,5.28,53.51,7866057843.47,41079531079.59,121036189744.68,414910326791.86
61,76.94,-90.95,4314778525417.65,-6296923585887.44,47887183174070.55,-69798913780273.88
62,94.31,63.76,38973931957495.50,15229392454070.88,355905601737841.38,139050471453442.52
63,-10.29,-30.44,-677985523051294.25,-715364780829825.62,-11205797491659244.00,-11823187515940472.00
64,-2.99,20.14,-90531419.52,127206872.88,-9369669279.58,13138923444.15
65,-95.60,-39.37,-2406682237144.70,-13526764385964.59,-21792285764457.25,-122406161335119.19
66,-86.43,59.28,-70271963.10,71358380.17,-825327702.66,839931798.71
67,-91.60,-86.96,-53206913669.27,-122129892236.52,7196373501220.48,-1034739325046.46
68,-85.14,37.61,-28685568342355.80,140298343386605.47,-335472063338591.56,1640844636154099.75
69,59.21,7.68,1311586349894.27,1375504659748.66,13315099747106.13,13962466805255.97
70,-88.91,-34.77,-1311944812086.11,-1375839335283.73,-13325578711698.22,-13963481994728.74
71,22.46,53.55,151761924594.69,38223959247.54,8731954632401.88,2277466816474.38
72,74.40,37.80,7740126151167.01,1144197225551419.25,105290983470940.31,15567303690401878.00
73,28.63,63.25,61192484.62,1040804823.85,846431894.12,14106052108.97
74,20.00,24.00,35723332422022702563328.00,275688051280191550390272.00,351954014010088829747200.00,2716138436257986748874752.00
75,5.29,65.49,1328353736.85,832926872.86,24619477269.47,-2635554300.45
76,-16.41,94.16,-9842510008035.81,265675358756.96,-183971714557662.03,4966856790702.69
77,12.68,23.33,677916152929888.62,715244943580110.38,11205212513858160.00,11822249439455990.00
78,85.63,26.94,67231491469394104.00,347396987147815424.00,1168543904310019584.00,6059257312575729664.00
79,90.85,-69.99,318366533425.79,-83243007460.46,9138104147875.58,-2280615563555.60
80,57.54,78.97,161411755081.70,3223984399.25,1932863084789.63,39033163384.49
81,55.16,-46.16,241072718388158976.00,-156200139099910528.00,10714343038852792320.00,-6942228404397048832.00
82,-84.26,-26.85,-5388409265.83,-374601820035.54,-1565492618856.80,-4778077555250.08
83,11.35,97.66,55669279776.17,124738086585.34,580679694585.66,2118619205268.29
84,0.75,-10.46,5824411157486.75,-12373942226150.16,51316535073032.00,-109021732850013.06
85,-76.06,26.50,-13805683.50,18325301.22,-195982671.35,259336066.30
86,-54.25,53.00,-3206497142.73,21200214307.61,-59453695261.46,242710200438.94
87,-78.04,-97.09,-1416074399.22,-1190961472.68,-48267575675.17,-40491159532.92
88,35.82,20.98,125984550.54,107381014.10,588930198.97,1719978348.82
89,-74.78,-17.26,-132289592253902.94,-38895904271559.09,-1461757354680799.25,-429790719676639.62
90,-87.50,-10.00,-4316581192409164800.00,-4318606042318083072.00,-51085349329603051520.00,-51107873966454710272.00
91,87.75,-32.97,21211335613.53,-26458463763.05,887616149519.98,-1072148055009.61
92,13.11,-98.48,955529020.95,-264868862.75,28757667093.37,-7870066354.75
93,20.40,-97.88,2375326119853928.50,-694837465780523.38,175939144189115264.00,-51454976579782144.00
94,-73.57,91.84,-19726181746.45,13419000534.90,-160516537231.05,252770727539.82
95,34.64,46.00,8685628755.45,353445613383.82,383315463797.58,2899338583228.13
96,-47.55,-86.89,-1245136294.57,-9173200516.63,-151531950514.50,-159593926906.37
97,65.88,-3.84,307229943.01,-25019189.69,3527018835.65,-241259807.49
98,46.42,81.00,522674006.78,37299075.91,42803122863.60,3266086671.82
99,60.77,54.38,377734637686.56,143129547839.80,27847552394940.23,10615477326626.87
###### Tour 147 ######
0,10.13,-36.50,10022369587.21,-5650628671.81,131274363237.18,-80887317745.43
1,-19.46,-8.46,-17322720810.99,-15927476824.35,-283018870231.58,-260157755079.71
2,-44.82,-40.99,-9401468774551330.00,-11277347950734454.00,-179083976369582016.00,-214807381448924832.00
3,-1.05,-54.87,-2387554450357786.00,-1064595323543148.00,-175678109474664800.00,-78773347517233616.00
4,-63.79,20.19,-5705674118857.34,12769177652833.32,-49434182516139.22,112181454920724.44
5,-62.03,-6.07,-967302140.76,-1572172423.74,-71392677303.70,-116342808105.06
6,76.09,22.99,13863152843969.26,13657708548467.23,955996862130412.50,941947088068141.00
7,-25.19,-73.83,-264632429237.04,-307954041818.36,-21814644296911.87,-26133261773104.12
8,38.00,7.00,4692296275947983872.00,4396010892314808320.00,89277593738565697536.00,54201490993984290816.00
9,-86.18,-29.88,-1071870832.84,-481706059.14,-19730741305.63,-7948941210.12
10,78.26,12.79,31891623.78,127785355.15,5926983879.44,16752917302.11
11,72.52,54.16,1195758152.60,394048994.00,21073264073.79,6939871807.70
12,-0.74,-14.77,-164423891600.16,-1750823192.91,-2026888282250.50,74334744228.56
13,36.53,18.76,133752259982381.69,39325726151524.56,1461776167455775.50,429793188062842.75
14,-25.68,43.05,-319577517495891.00,291465032655794.56,-4208602020957031.00,3830195598318563.00
15,-69.76,7.53,-3413790588106.50,1163973546662.77,-33122343351431.05,12775331298706.94
16,3.28,93.68,104666805564558.53,171241595249132.81,766789718059384.88,1254517211453009.25
17,84.63,-0.89,4834056485.64,-7672503564.47,514089408580.76,-593761628958.81
18,35.45,49.57,93912537.59,349002251.81,56711907.96,3211885680.78
19,41.06,-79.53,5433351367.97,-2279173566.12,152348380972.35,-203452513693.81
20,53.86,-56.91,1665293163280128.50,-3503755840355480.50,95159523262093504.00,-200214569997630976.00
21,-71.25,-82.65,-220018218345239.78,-157695873400074.66,-16144829887661048.00,549009597047231.56
22,-69.22,-89.85,-60080542580.51,-144749299620.02,-877062414835.02,-2113115513891.07
23,-86.74,-97.62,-161951538958.97,-41822493488.11,-8745078717529.44,-2258759123425.67
24,-64.37,25.82,-2548778379873095.50,759490339270182.12,-175913709489183008.00,51569306992078848.00
25,81.49,-62.12,345132907.81,-167320520.91,5688229170.01,-3068058447.57
26,-32.88,-68.92,-315176944018181568.00,-15064201315326736.00,-38000062776808587264.00,-2881080486227322368.00
27,98.01,26.41,75991944902.40,11814669763.26,19534274541350.81,22750609769173.04
28,73.43,-38.35,22056453637.08,-13189516204.97,322741884034.74,-192212582247.88
29,-37.98,-71.34,-2561544847.82,-9557684922.72,-97770151322.65,-34490429293.84
30,-0.00,-44.00,-36075286475874251046912.00,-278404189730337913307136.00,-351954014371324838805504.00,-2716138436382024867512320.00
31,-88.88,60.14,-222511748054.81,288856230448.43,-5116028217408.01,6641206872694.79
32,-74.68,-62.77,-1540318954.94,-534031202.76,-44053573860.44,-15407893876.57
33,-5.19,-22.69,-169221096.82,-26608394.63,-1894963009.10,-340055473.87
34,92.64,-78.85,28618855699044.61,-142094753115503.12,307718642239016.75,-1651536965058715.25
35,-27.31,-12.19,-320117471548889664.00,-192062972505446336.00,-11882384213736355840.00,870342256744769152.00
36,38.58,71.74,61768368371837.62,29403045317419.39,714099076473437.62,339901355392367.44
37,-36.73,-63.30,-561017077.49,-18445743602.98,-38617538425.51,-790624223021.17
38,-11.99,-72.35,-5605160009.59,-2111890624.59,-57382480415.46,-23826046529.43
39,-27.76,92.05,-268165262.11,92826264.03,-4498217581.49,1554566290.24
40,-77.23,20.11,-1661602182735599.25,3501361775480717.00,-95080151930124960.00,200163083120619488.00
41,90.32,-55.17,19372094093012.14,-10240940983456.65,245003594845167.28,-130945462054033.66
42,-91.96,4.46,-2184559883.17,549864603.99,-23678736515.75,5244859485.82
43,2.69,10.34,3856307791.38,1096144926.17,863039942945.86,235128463982.79
44,46.17,-65.45,3830086244.87,-5099388119.54,35638559306.11,-51478408218.13
45,-88.46,92.14,-693660189.28,202315092.73,-7892843157.94,2014991375.25
46,-7.14,42.67,-69562880382814.02,1749182942620418.75,-501065161175699.50,12631123118266230.00
47,35.59,-79.23,552928169.22,-598927176.21,4904108159.62,-6404546208.80
48,-59.54,-21.63,-42959343.53,-26197753.45,-658755174.24,-393615587.61
49,-65.02,-69.58,-12591680027876.01,-11586958895319.55,1675039200495819.25,960556050481891.88
50,94.93,-0.57,112429907615.35,-1000202120498.64,1135047086390.30,-10376649764623.06
51,-79.50,66.45,-285244072.17,307361869.31,-3671435382.35,4040192206.92
52,-41.02,-26.49,-2670033688.11,-10630458.79,-18524280720.36,-10955984093.84
53,36.09,-30.25,10172368296344.71,-909511478346.44,185382956203015.47,-11140245006295.45
54,91.64,-52.45,2385280894513907.50,-94763061655834.88,177162891195341632.00,63321579760268824.00
55,-18.51,41.29,-19712618928001.18,10325779820751.84,-254360765960071.06,133220727533223.20
56,-33.89,-58.91,-3880877384.41,-1057577223.44,-863373529705.72,-234736420179.26
57,94.63,-28.42,312135509767195.88,-283217551583852.31,4087797350429559.50,-3714027045694640.50
58,-83.06,-76.29,-215353734.02,-470492320.54,-2531989628.05,-1630792785.45
59,78.79,96.23,19747221284.83,14689828317.48,304105552522.32,245570806110.50
60,81.22,39.75,7987093900.22,41494440743.52,121035923757.78,414909001068.56
61,93.94,-33.73,4362665708591.72,-6366722499667.71,47887183174070.78,-69798913780272.12
62,52.68,53.56,39329837559233.34,15368442925524.32,355905601737841.94,139050471453443.34
63,-7.41,-18.24,-689191320542953.50,-727187968345766.12,-11205797491659242.00,-11823187515940474.00
64,-19.25,96.47,-99901057.41,140345800.28,-9369606511.19,13138931359.09
65,-75.62,-6.01,-2428474522909.17,-13649170547299.72,-21792285764473.47,-122406161335148.56
66,-71.06,37.63,-71097290.80,72198311.96,-825327706.71,839931798.17
67,-18.52,-48.86,-46010540168.05,-123164631561.57,7196373501220.67,-1034739325046.61
68,-59.17,42.29,-29021040405694.22,141939188022758.22,-335472063338259.56,1640844636151374.50
69,58.97,0.83,1324901449641.38,1389467126553.91,13315099747106.13,13962466805255.97
70,-90.35,-11.05,-1325270390797.81,-1389802817278.46,-13325578711695.32,-13963481994723.63
71,24.37,46.21,160493879227.09,40501426064.01,8731954632401.91,2277466816474.30
72,17.31,34.42,7845417134637.95,1159764529241821.25,105290983470940.56,15567303690401878.00
73,44.33,21.10,62038916.52,1054910875.96,846431918.81,14106052113.71
74,88.00,48.00,36075286436032792231936.00,278404189716449532575744.00,351954014010088829747200.00,2716138436257986748874752.00
75,68.76,74.59,1352973214.12,830291318.56,24619477269.45,-2635554300.46
76,-81.72,81.31,-10026481722622.80,270642215545.26,-183971714616325.75,4966856785882.07
77,99.50,23.17,689121365443746.75,727067193019566.38,11205212513858160.00,11822249439455990.00
78,34.74,30.25,68398719586535528.00,353455298892146752.00,1165912329972822784.00,6057366176086962176.00
79,76.35,-85.23,327504637573.41,-85523623023.75,9138104147356.68,-2280615563016.26
80,44.17,79.95,163344618107.35,3263017577.20,1932862966503.61,39033192510.63
81,40.53,-55.22,251787061427011776.00,-163142367504307584.00,10714343038852792320.00,-6942228404397045760.00
82,-39.84,-85.66,-6953901884.69,-379379897590.79,-1565492618856.82,-4778077555250.08
83,30.98,93.85,56249959470.75,126856705790.61,580679694584.85,2118619205268.70
84,25.77,-3.04,5875727692559.79,-12482963959000.16,51316535073044.23,-109021732849981.64
85,-79.73,81.47,-14001636.84,18584639.70,-195924007.64,259340886.92
86,-78.24,22.41,-3265950838.54,21442924509.30,-59453696360.15,242710202938.47
87,-86.22,-4.14,-1464341974.90,-1231452632.21,-48267575678.07,-40491159537.47
88,14.83,61.98,126573480.74,109100992.45,588930190.26,1719978346.88
89,-6.03,-48.66,-133751349608583.73,-39325694991235.73,-1461757354680802.00,-429790719676644.38
90,-54.00,-20.50,-4367666541738767872.00,-4369713916284537856.00,-51085349329602936832.00,-51107873966454743040.00
91,31.44,-70.76,22098951763.05,-27530611818.06,887616149520.43,-1072148055010.71
92,20.97,-2.37,984286688.04,-272738929.11,28757667098.20,-7870066357.21
93,68.89,-68.30,2551265264043109.00,-746292442360282.62,175939144189246112.00,-51454976579736320.00
94,-13.59,77.74,-19886698283.68,13671771262.44,-160516537230.78,252770727539.92
95,21.13,28.67,9068944219.24,356344951967.05,383315463797.22,2899338583227.41
96,-49.82,-84.37,-1396668245.08,-9332794443.53,-151531950514.58,-159593926906.29
97,59.34,-43.66,310756961.85,-25260449.50,3527018833.00,-241259806.01
98,21.99,13.12,565477129.65,40565162.58,42803122863.79,3266086672.18
99,74.66,40.88,405582190082.78,153745025158.12,27847552397503.66,10615477310007.17
###### Tour 148 ######
0,16.90,-8.83,10153715852.26,-5731529314.62,131418166866.01,-80913967888.53
1,-49.70,-64.16,-17605739681.22,-16187634579.43,-283018870231.58,-260157755079.71
2,-80.94,-99.91,-9580552750920912.00,-11492155332183378.00,-179083976369582016.00,-214807381448924832.00
3,-96.17,-56.63,-2563232559832451.00,-1143368671060381.50,-175678109474664800.00,-78773347517233616.00
4,-73.91,0.48,-5755108301420.64,12881359108283.65,-49434182610461.80,112181455979920.23
5,-60.51,-49.90,-1038694827.87,-1688515218.31,-71392696912.89,-116342781019.53
6,51.12,15.49,14819149706099.68,14599655636535.37,955996862130412.88,941947088068140.00
7,-76.57,-46.54,-286447073534.37,-334087303591.56,-21814644297736.45,-26133261773285.84
8,5.00,7.50,4781573869686549504.00,4450212383308792832.00,89277593738565697536.00,54201490993984290816.00
9,-22.38,-10.41,-1091601574.15,-489655000.35,-19730741298.95,-7948941208.09
10,33.37,74.60,37818607.66,144538272.45,5926983879.53,16752917302.24
11,67.30,73.09,1216831416.68,400988865.80,21073264073.57,6939871807.64
12,-36.48,-70.59,-166450779882.41,-1676488448.68,-2026888282250.38,74334744228.45
13,2.64,64.32,135214036149837.52,39755519339587.45,1461776167455872.50,429793188062915.19
14,-32.05,98.00,-323786119516848.00,295295228254113.12,-4208602020957031.00,3830195598318563.00
15,-29.54,19.84,-3446912931457.94,1176748877961.48,-33122343351438.40,12775331298709.30
16,26.87,48.54,105433595282558.66,172496112460517.41,766789717940857.62,1254517211316167.00
17,85.82,-85.26,5348145894.22,-8266265193.43,514089408580.88,-593761628958.76
18,76.35,57.77,93969249.50,352214137.49,56711907.96,3211885680.78
19,66.62,-79.35,5585699748.95,-2482626079.81,152348380980.03,-203452513694.93
20,65.03,-11.20,1760452686542222.00,-3703970410353111.50,95159523262093504.00,-200214569997630976.00
21,-60.32,-84.20,-236163048232900.84,-157146863803027.44,-16144829887661048.00,549009597047231.94
22,-43.01,-47.23,-60957604995.35,-146862415133.91,-877062414835.21,-2113115513891.15
23,-65.05,-70.67,-170696617676.50,-44081252611.54,-8745078717529.32,-2258759123427.84
24,-82.06,92.04,-2724692089358821.50,811059646265141.38,-175913709482268928.00,51569306997839584.00
25,58.51,-16.67,350821136.98,-170388579.35,5688229169.89,-3068058447.49
26,-18.75,-9.31,-353177006794990144.00,-17945281801554058.00,-38000062776808587264.00,-2881080486227322368.00
27,80.19,1.06,95526231664.74,34565259025.53,19534298983312.37,22750568755360.18
28,98.01,-60.85,22379195521.12,-13381728787.21,322741884034.25,-192212582248.14
29,-67.90,-1.48,-2659314999.14,-9592175352.01,-97770151323.31,-34490429293.70
30,-4.00,-16.00,-36427240490245575147520.00,-281120328166719946227712.00,-351954014371324838805504.00,-2716138436382024867512320.00
31,-51.05,94.02,-227627776272.22,295497437321.13,-5116028217407.99,6641206872694.82
32,-20.43,-97.92,-1584384749.78,-549418589.73,-44078015818.82,-15366880052.97
33,-73.77,-1.11,-171116012.67,-26948979.70,-1894868686.16,-341114670.28
34,12.81,-76.89,28926574341283.61,-143746290080561.84,307718642238996.38,-1651536965058722.50
35,-85.19,-86.16,-331999855762625984.00,-191192630248701568.00,-11882384213736345600.00,870342256744764160.00
36,48.65,66.85,62482467448311.06,29742946672811.76,714099076473437.62,339901355392367.44
37,-62.58,-19.01,-599634615.92,-19236367826.01,-38617538425.60,-790624223021.31
38,-63.23,-75.99,-5662542510.80,-2135716687.40,-57382522008.89,-23826079091.41
39,-42.14,95.60,-272663479.69,94380830.32,-4498217581.50,1554566290.21
40,-77.89,61.14,-1756682334665724.25,3701524858601336.50,-95080151930124960.00,200163083120619488.00
41,80.75,-69.65,19617097687857.31,-10371886445510.68,245003594845167.31,-130945462054033.80
42,-91.21,91.49,-2208238619.68,555109463.48,-23678736515.54,5244859485.53
43,30.45,19.49,4719347734.38,1331273390.00,863039943056.10,235128463680.59
44,51.69,-92.77,3865724804.12,-5150866527.87,35638559209.73,-51478408444.99
45,-95.07,14.73,-701553032.44,204330084.11,-7892843159.15,2014991374.06
46,-70.54,22.22,-70063945543989.78,1761814065738685.25,-501065161175809.31,12631123118266532.00
47,15.82,-8.68,557756918.53,-605321277.71,4753390449.49,-6383656798.00
48,-48.26,-16.19,-43618098.70,-26591369.04,-658755173.88,-393615587.62
49,-92.64,-39.65,-10916640827380.19,-10626402844837.66,1675039200495818.50,960556050481892.38
50,26.09,-45.95,113564954702.15,-1010578770263.18,1135047087214.43,-10376649764448.32
51,-59.29,48.42,-288915497.75,311402047.97,-3671415773.16,4040165121.39
52,-36.85,-34.95,-2688557968.83,-21586442.89,-18524280724.77,-10955984093.21
53,10.53,-31.10,10357751252547.73,-920651723352.73,185382956203015.28,-11140245006295.42
54,3.22,-28.15,2562443785709249.00,-31441481895566.05,177162891195341632.00,63321579760268824.00
55,-29.49,25.81,-19966979693961.25,10459000548285.07,-254360765960071.50,133220727533222.02
56,-98.04,-4.34,-4744250914.11,-1292313643.62,-863373529705.49,-234736420179.24
57,37.04,-35.12,316223307117625.44,-286931578629546.94,4087797350429559.50,-3714027045694640.50
58,-2.79,-84.01,-217885723.65,-472123113.33,-2531989635.66,-1630792793.02
59,52.85,9.95,20051326837.40,14935399123.71,304105552618.33,245570806338.41
60,93.08,35.00,8108129823.98,41909349744.59,121035923758.15,414909001068.95
61,94.12,-90.28,4410552891762.30,-6436521413457.13,47887183167081.02,-69798913798563.70
62,12.78,14.81,39685743160965.89,15507493396980.29,355905601727257.38,139050471458485.08
63,-96.20,-21.97,-700397118034612.75,-739011155861706.62,-11205797491659238.00,-11823187515940468.00
64,-5.11,11.74,-109270660.15,153484740.20,-9369598954.59,13138948473.79
65,-41.42,-33.97,-2450266808673.64,-13771576708634.88,-21792285764469.43,-122406161335150.72
66,-81.02,55.90,-71922618.51,73038243.76,-825327703.83,839931797.37
67,-71.93,-50.08,-38814166607.57,-124199370818.19,7196373619734.90,-1034739188195.17
68,-96.53,83.13,-29356512469032.48,143580032658909.59,-335472063338262.06,1640844636151372.50
69,58.49,60.79,1338216549388.49,1403429593359.17,13315099747106.57,13962466805258.28
70,-70.50,-69.33,-1338595969509.50,-1403766299273.18,-13325578711693.48,-13963481994718.34
71,80.92,5.68,169225833859.49,42778892880.48,8731954632398.72,2277466816463.58
72,43.68,21.44,7950708118108.89,1175331832932223.25,105290983470939.84,15567303690401878.00
73,6.46,85.01,62885348.44,1069016928.08,846431919.54,14106052121.20
74,60.00,72.00,36427240450042881900544.00,281120328152707514761216.00,351954014010088829747200.00,2716138436257986748874752.00
75,51.71,48.13,1377592691.38,827655764.26,24619477269.64,-2635554300.27
76,-61.65,25.25,-10210453437218.33,275609072347.42,-183971714574733.72,4966856818446.11
77,0.18,62.46,700326577957604.88,738889442459022.38,11205212513858064.00,11822249439455918.00
78,56.69,20.50,69564631916508352.00,359512665068233728.00,1165912329972822784.00,6057366176086962176.00
79,66.00,-16.04,336642741720.76,-87804238586.76,9138104147355.94,-2280615563013.44
80,93.76,14.12,165277481073.57,3302050770.30,1932862965946.53,39033193694.21
81,78.72,-61.34,262501404465864576.00,-170084595908704640.00,10714343038852792320.00,-6942228404397045760.00
82,-88.03,-22.03,-8519394503.54,-384157975146.04,-1565492618857.42,-4778077555249.79
83,30.29,9.24,56830639165.34,128975324995.88,580679694584.85,2118619205268.68
84,85.87,-28.46,5927044227632.83,-12591985691850.14,51316535073044.02,-109021732849981.50
85,-79.33,95.78,-14197560.85,18843980.58,-195924010.33,259340882.99
86,-55.92,2.02,-3325404534.91,21685634712.24,-59453696365.59,242710202942.91
87,-61.98,-2.36,-1512609550.58,-1271943791.75,-48267575678.70,-40491159537.10
88,82.78,22.96,127162410.93,110820970.80,588930196.88,1719978348.22
89,-91.95,-99.73,-135213106963264.53,-39755485710912.37,-1461757354680802.00,-429790719676644.38
90,-23.50,-86.00,-4418751891068370944.00,-4420821790250992640.00,-51085349329602936832.00,-51107873966454743040.00
91,91.28,-56.61,22986567912.57,-28602759873.07,887616149520.54,-1072148055010.84
92,86.49,-76.34,1013044355.14,-280608995.47,28757667091.51,-7870066358.49
93,6.62,-18.45,2727204408232355.00,-797747418940019.00,175939144189246112.00,-51454976579736328.00
94,-70.14,34.36,-20047214820.91,13924541989.98,-160516537231.16,252770727534.02
95,23.08,49.93,9452259683.05,359244290550.28,383315463808.14,2899338583226.87
96,-84.04,-75.77,-1548200195.59,-9492388370.44,-151531950494.19,-159593926899.14
97,79.81,-24.74,314283980.68,-25501709.30,3527018833.21,-241259806.14
98,0.68,11.33,608280252.51,43831249.25,42803122863.66,3266086673.32
99,40.94,4.70,433429742480.28,164360502468.12,27847552397508.94,10615477310002.48
###### Tour 149 ######
0,41.83,-95.13,10285134021.75,-5812443281.37,131418172104.68,-80913965597.47
1,-98.82,-77.62,-17888758551.45,-16447792334.51,-283018870226.91,-260157755082.68
2,-86.64,-7.75,-9759636722435454.00,-11706962710610760.00,-179083966659503488.00,-214807375405840736.00
3,-65.95,-75.63,-2738910669307116.00,-1222142018577615.00,-175678109474664800.00,-78773347517233616.00
4,-66.63,36.75,-5804542484031.10,12993540564263.57,-49434182610458.05,112181455979918.50
5,-51.69,-36.51,-1110087524.78,-1804857999.33,-71392696912.91,-116342781019.52
6,88.29,96.06,15775146568230.09,15541602724603.51,955996862130412.88,941947088068140.00
7,-72.26,-81.02,-308261717832.10,-360220565364.85,-21814644297735.13,-26133261773284.72
8,38.00,92.50,4870851463425115136.00,4504413874302777344.00,89277593738565697536.00,54201490993984290816.00
9,-89.33,-39.88,-1111332315.44,-497603941.56,-19730741300.17,-7948941214.81
10,15.47,89.33,43745591.53,161291189.76,5926983873.58,16752917308.27
11,35.35,31.89,1237904680.75,407928737.61,21073264073.36,6939871810.19
12,-60.50,-91.67,-168477668256.24,-1602153836.75,-2026888465425.00,74334479632.68
13,36.20,97.93,136675812317293.39,40185312527650.36,1461776167455871.25,429793188062912.75
14,-59.37,51.28,-327994721537805.00,299125423852431.69,-4208602020957030.00,3830195598318564.00
15,-32.67,63.46,-3480035274809.37,1189524209260.19,-33122343351430.95,12775331298710.39
16,68.40,14.71,106200385000499.52,173750629671833.56,766789717940850.50,1254517211316163.50
17,76.42,-31.27,5862235302.80,-8860026822.39,514089408580.68,-593761628958.94
18,73.95,77.85,94025961.41,355426023.17,56711908.01,3211885680.74
19,40.56,-31.69,5738048130.26,-2686078592.81,152348381646.28,-203452512303.05
20,38.30,-63.13,1855612209804315.50,-3904184980350742.50,95159523262093504.00,-200214569997630976.00
21,-37.05,-88.70,-252307878120562.00,-156597854205980.41,-16144829887661260.00,549009597046821.50
22,-79.21,-20.12,-61834667410.18,-148975530647.80,-877062414835.35,-2113115513887.65
23,-22.09,-2.84,-179441696394.03,-46340011734.96,-8745078717529.32,-2258759123427.86
24,-82.02,56.10,-2900605798841090.50,862628953262981.00,-175913709482268864.00,51569306997839608.00
25,23.76,-39.28,356509366.55,-173456635.41,5688229972.99,-3068053674.50
26,-13.19,-77.03,-391177069571798720.00,-20826362287781380.00,-38000062776808587264.00,-2881080486227322368.00
27,61.34,44.46,115060530654.51,57315827775.80,19534298996228.42,22750568745192.76
28,64.48,-95.92,22701937405.15,-13573941369.46,322741884034.53,-192212582247.26
29,-67.98,-22.05,-2757085150.47,-9626665781.31,-97770151323.33,-34490429293.72
30,-8.00,-88.00,-36779194504616899248128.00,-283836466603101979148288.00,-351954014371324838805504.00,-2716138436382024867512320.00
31,-41.43,34.78,-232743804489.65,302138644193.76,-5116028217460.47,6641206872574.37
32,-44.18,-99.95,-1628462765.60,-564785469.78,-44078015818.80,-15366880052.95
33,-37.21,-20.65,-173010881.36,-27290094.37,-1894868686.18,-341114670.24
34,75.21,-39.98,29234292983522.61,-145397827045620.56,307718642238995.50,-1651536965058721.75
35,-79.38,-15.34,-343882239976362304.00,-190322287991956800.00,-11882384213736345600.00,870342256744764160.00
36,35.20,17.36,63196566524784.50,30082848028204.13,714099076473437.38,339901355392367.69
37,-5.96,-98.95,-638252268.41,-20026992078.46,-38617766572.76,-790624281883.61
38,-97.01,-5.72,-5720055896.97,-2159506551.27,-57644250329.51,-23753648642.64
39,-54.72,53.71,-277161697.27,95935396.61,-4498217583.25,1554566289.31
40,-8.68,22.79,-1851762486595849.25,3901687941721956.00,-95080151930124960.00,200163083120619488.00
41,66.03,-46.19,19862101282702.48,-10502831907564.71,245003594845167.31,-130945462054033.80
42,-69.20,23.39,-2231917356.21,560354322.96,-23678736530.63,5244859479.67
43,98.16,57.12,5582387677.44,1566401853.68,863039943056.61,235128463680.73
44,95.78,-98.50,3901363477.41,-5202344906.89,35638787356.88,-51478349582.14
45,-94.52,52.31,-709445875.59,206345075.48,-7892843158.69,2014991374.96
46,-95.12,20.04,-70565010705165.59,1774445188856951.75,-501065161175814.00,12631123118266534.00
47,49.43,-21.78,562510308.97,-611704934.51,4753390442.17,-6383656799.33
48,-95.73,-4.37,-44276747.50,-26984592.53,-658542417.85,-392831398.14
49,-19.78,-59.25,-9241601626884.32,-9665846794355.74,1675039200495922.75,960556050481944.88
50,4.33,-41.10,114700001815.63,-1020955420047.99,1135047139750.51,-10376649805172.57
51,-10.50,70.55,-292586913.53,315442213.09,-3671415773.22,4040165121.42
52,-56.96,-99.38,-2707082249.56,-32542426.98,-18524280728.91,-10955984085.37
53,41.18,-76.96,10543134208750.74,-931791968359.03,185382956203020.00,-11140245006289.83
54,10.14,56.42,2739606676904590.50,31880097864702.79,177162891195341632.00,63321579760268832.00
55,-6.43,37.86,-20221340459921.32,10592221275818.29,-254360765960071.69,133220727533221.28
56,-35.72,-86.20,-5607624443.71,-1527050063.60,-863373529481.69,-234736419770.58
57,29.88,-87.52,320311104468055.00,-290645605675241.56,4087797350429559.50,-3714027045694640.00
58,-54.51,-22.52,-220417713.29,-473753906.12,-2531989628.32,-1630792791.66
59,32.46,94.47,20355432390.02,15180969930.05,304105552620.96,245570806339.72
60,40.87,39.24,8229165747.73,42324258745.66,121035923760.58,414909001071.21
61,77.47,-60.64,4458440074929.33,-6506320327255.72,47887183166976.60,-69798913798616.21
62,74.61,47.52,40041648762693.15,15646543868438.77,355905601727257.44,139050471458484.98
63,-76.64,-41.65,-711602915526272.38,-750834343377649.50,-11205797491660042.00,-11823187515945242.00
64,-60.57,65.95,-118640259.44,166623687.97,-9369599620.93,13138947081.84
65,-92.97,-23.28,-2472059094438.11,-13893982869970.02,-21792285764464.82,-122406161335141.81
66,-16.30,14.11,-72747945.94,73878175.65,-825327153.38,839931972.95
67,-51.73,-90.49,-31617792987.84,-125234110006.38,7196373619734.59,-1034739188195.27
68,-97.23,60.11,-29691984532397.02,145220877295081.31,-335472063390797.38,1640844636192096.00
69,57.75,87.55,1351531649135.59,1417392060164.43,13315099747099.61,13962466805255.48
70,-29.37,-9.60,-1351921548221.19,-1417729781267.90,-13325578711693.46,-13963481994718.32
71,92.09,31.97,177957788491.89,45056359696.94,8731954632398.89,2277466816464.26
72,53.52,98.86,8055999101582.71,1190899136622626.75,105290983476691.00,15567303690404970.00
73,15.02,54.96,63731780.33,1083122980.19,846431850.38,14106052096.41
