//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
521,-4.93,3.17,-0.99,0.63,0.01,-0.00,0.00,-0.00,22647.68,2028.03,2830.96,253.50,-7.61,-1.35,-3.80,-0.68,29709477332206677734388137984.00,-19934401604888829466245070848.00,29709477332206677734388137984.00,-19934401604888829466245070848.00
522,-0.01,0.00,-0.00,0.00,-17653953238897208418369536.00,12920997338984382587731968.00,-17653953238897208418369536.00,12920997338984382587731968.00,25.48,2.28,2.83,0.25,-0.01,-0.00,-0.00,-0.00,59418954664413352857436160.00,-39868803209777659894562816.00,29709477332206676428718080.00,-19934401604888829947281408.00
523,-41286047013164256392558673920.00,-45270530701207461433727516672.00,-41286047013164256392558673920.00,-45270530701207461433727516672.00,-35307906477794416132096.00,25841994677968764403712.00,-17653953238897208066048.00,12920997338984382201856.00,0.03,0.00,0.00,0.00,71157781299248562176.00,8172130808706994176.00,71157781299248562176.00,8172130808706994176.00,89128431996620035325952.00,-59803204814666490445824.00,29709477332206678441984.00,-19934401604888830148608.00
524,-82572094026328516908285952.00,-90541061402414929464524800.00,-41286047013164258454142976.00,-45270530701207464732262400.00,-52961859716691623936.00,38762992016953147392.00,-17653953238897209344.00,12920997338984382464.00,0.00,0.00,0.00,0.00,142315562598497120.00,16344261617413988.00,71157781299248560.00,8172130808706994.00,118837909328826712064.00,-79737606419555319808.00,29709477332206678016.00,-19934401604888829952.00
525,-123858141039492788649984.00,-135811592103622407618560.00,-41286047013164262883328.00,-45270530701207466409984.00,-70615812955588832.00,51683989355937536.00,-17653953238897210.00,12920997338984382.00,0.00,0.00,0.00,0.00,213473343897745.69,24516392426120.98,71157781299248.56,8172130808706.99,148547386661033408.00,-99672008024444160.00,29709477332206680.00,-19934401604888832.00
526,-165144188052657045504.00,-181082122804829880320.00,-41286047013164261376.00,-45270530701207470080.00,-88269766194486.03,64604986694921.92,-17653953238897.21,12920997338984.38,0.00,0.00,0.00,0.00,284631125196.99,32688523234.83,71157781299.25,8172130808.71,178256863993240.09,-119606409629332.98,29709477332206.68,-19934401604888.83
527,-206430235065821312.00,-226352653506037376.00,-41286047013164264.00,-45270530701207472.00,-105923719433.38,77525984033.91,-17653953238.90,12920997338.98,0.00,0.00,0.00,0.00,355788906.50,40860654.04,71157781.30,8172130.81,207966341325.45,-139540811234.22,29709477332.21,-19934401604.89
528,-247716282078985.56,-271623184207244.84,-41286047013164.27,-45270530701207.48,-123577672.67,90446981.37,-17653953.24,12920997.34,0.00,0.00,0.00,0.00,426946.69,49032.78,71157.78,8172.13,237675818.66,-159475212.84,29709477.33,-19934401.60
529,-289002329092.15,-316893714908.45,-41286047013.16,-45270530701.21,-141231.63,103367.98,-17653.95,12921.00,0.00,0.00,0.00,0.00,498.10,57.20,71.16,8.17,267385.30,-179409.61,29709.48,-19934.40
530,-330288376.11,-362164245.61,-41286047.01,-45270530.70,-158.89,116.29,-17.65,12.92,0.00,-0.00,0.00,-0.00,0.57,0.07,0.07,0.01,297.09,-199.34,29.71,-19.93
531,-371574.42,-407434.78,-41286.05,-45270.53,-0.18,0.13,-0.02,0.01,-14728488640.93,10779893623.39,-14728488640.93,10779893623.39,-1883.51,161.21,-1883.51,161.21,0.33,-0.22,0.03,-0.02
532,-412.86,-452.71,-41.29,-45.27,22642.80,-15676.67,22642.80,-15676.67,-29456977.28,21559787.25,-14728488.64,10779893.62,-3.77,0.32,-1.88,0.16,0.00,-0.00,0.00,-0.00
533,-0.45,-0.50,-0.04,-0.05,45.29,-31.35,22.64,-15.68,-44185.47,32339.68,-14728.49,10779.89,-0.01,0.00,-0.01,0.00,-71703188942349355857215488.00,11194884775755802667384832.00,-71703188942349355857215488.00,11194884775755802667384832.00
534,5860.20,6625.01,5860.20,6625.01,0.07,-0.05,0.02,-0.02,-58.91,43.12,-14.73,10.78,950575097392414.00,-579090932365386.00,950575097392414.00,-579090932365386.00,-143406377884698716143616.00,22389769551511604428800.00,-71703188942349358071808.00,11194884775755802214400.00
535,11.72,13.25,5.86,6.63,0.00,-0.00,0.00,-0.00,-0.07,0.05,-0.01,0.01,1901150194784.83,-1158181864730.77,950575097392.41,-579090932365.39,-215109566827048075264.00,33584654327267409920.00,-71703188942349361152.00,11194884775755802624.00
536,0.02,0.02,0.01,0.01,9851999147567907602432.00,11230765894565158191104.00,9851999147567907602432.00,11230765894565158191104.00,636659777549228.75,-237461242653261.16,636659777549228.75,-237461242653261.16,2851725292.18,-1737272797.10,950575097.39,-579090932.37,-286812755769397440.00,44779539103023216.00,-71703188942349360.00,11194884775755802.00
537,0.00,0.00,0.00,0.00,19703998295135813632.00,22461531789130317824.00,9851999147567906816.00,11230765894565158912.00,1273319555098.46,-474922485306.52,636659777549.23,-237461242653.26,3802300.39,-2316363.73,950575.10,-579090.93,-358515944711746.81,55974423878779.02,-71703188942349.36,11194884775755.80
538,0.00,0.00,0.00,0.00,29555997442703724.00,33692297683695480.00,9851999147567908.00,11230765894565160.00,1909979332.65,-712383727.96,636659777.55,-237461242.65,4752.88,-2895.45,950.58,-579.09,-430219133654.10,67169308654.53,-71703188942.35,11194884775.76
539,0.00,0.00,0.00,0.00,39407996590271.63,44923063578260.64,9851999147567.91,11230765894565.16,2546639.11,-949844.97,636659.78,-237461.24,5.70,-3.47,0.95,-0.58,-501922322.60,78364193.43,-71703188.94,11194884.78
540,-0.00,0.00,-0.00,0.00,49259995737.84,56153829472.83,9851999147.57,11230765894.57,3183.30,-1187.31,636.66,-237.46,0.01,-0.00,0.00,-0.00,-573625.51,89559.08,-71703.19,11194.88
541,91878094822256722599686963200.00,-55972191720002107501686292480.00,91878094822256722599686963200.00,-55972191720002107501686292480.00,59111994.89,67384595.37,9851999.15,11230765.89,3.82,-1.42,0.64,-0.24,-0.00,0.00,-0.00,0.00,-645.33,100.75,-71.70,11.19
542,183756189644513452071321600.00,-111944383440004224624099328.00,91878094822256726035660800.00,-55972191720002112312049664.00,68963.99,78615.36,9852.00,11230.77,0.01,-0.00,0.00,-0.00,257633483735560312394124099584.00,-96005093679431432016104521728.00,257633483735560312394124099584.00,-96005093679431432016104521728.00,-0.72,0.11,-0.07,0.01
543,275634284466770204950528.00,-167916575160006355189760.00,91878094822256729391104.00,-55972191720002115600384.00,78.82,89.85,9.85,11.23,-2543.58,401.44,-2543.58,401.44,515266967471120659972620288.00,-192010187358862871179034624.00,257633483735560329986310144.00,-96005093679431435589517312.00,-0.00,0.00,-0.00,0.00
544,367512379289026953216.00,-223888766880008470528.00,91878094822256738304.00,-55972191720002117632.00,0.09,0.10,0.01,0.01,-5.09,0.80,-2.54,0.40,772900451206681078005760.00,-288015281038294318579712.00,257633483735560336965632.00,-96005093679431445118976.00,6506207896582.40,7342388885091.47,6506207896582.40,7342388885091.47
545,459390474111283712.00,-279860958600010592.00,91878094822256736.00,-55972191720002120.00,0.00,0.00,0.00,-0.00,-0.01,0.00,-0.00,0.00,1030533934942241423360.00,-384020374717725802496.00,257633483735560355840.00,-96005093679431450624.00,13012415793.16,14684777770.18,6506207896.58,7342388885.09
546,551268568933540.50,-335833150320012.75,91878094822256.73,-55972191720002.12,-55114193722194464288798670848.00,7805489365824576539680833536.00,-55114193722194464288798670848.00,7805489365824576539680833536.00,-0.00,0.00,-0.00,0.00,1288167418677801728.00,-480025468397157248.00,257633483735560352.00,-96005093679431456.00,19518623.69,22027166.66,6506207.90,7342388.89
547,643146663755.80,-391805342040.01,91878094822.26,-55972191720.00,-110228387444388929539670016.00,15610978731649152512425984.00,-55114193722194464769835008.00,7805489365824576256212992.00,-0.00,0.00,-0.00,0.00,1545800902413362.00,-576030562076588.75,257633483735560.34,-96005093679431.45,26024.83,29369.56,6506.21,7342.39
548,735024758.58,-447777533.76,91878094.82,-55972191.72,-165342581166583406657536.00,23416468097473729003520.00,-55114193722194463293440.00,7805489365824576684032.00,-0.00,0.00,-0.00,0.00,1803434386148.92,-672035655756.02,257633483735.56,-96005093679.43,32.53,36.71,6.51,7.34
549,826902.85,-503749.73,91878.09,-55972.19,-220456774888777875456.00,31221957463298306048.00,-55114193722194460672.00,7805489365824576512.00,-0.00,-0.00,-0.00,-0.00,2061067869.88,-768040749.44,257633483.74,-96005093.68,0.04,0.04,0.01,0.01
550,918.78,-559.72,91.88,-55.97,-275570968610972352.00,39027446829122888.00,-55114193722194464.00,7805489365824577.00,312657522626742208.00,352840418791323392.00,312657522626742208.00,352840418791323392.00,2318701.35,-864045.84,257633.48,-96005.09,0.00,0.00,0.00,0.00
551,1.01,-0.62,0.09,-0.06,-330685162333166.81,46832936194947.47,-55114193722194.47,7805489365824.58,625315045253484.38,705680837582646.75,312657522626742.19,352840418791323.38,2576.33,-960.05,257.63,-96.01,-1.71,1.04,-1.71,1.04
552,0.01,-0.00,0.01,-0.00,-385799356055.36,54638425560.77,-55114193722.19,7805489365.82,937972567880.23,1058521256373.97,312657522626.74,352840418791.32,2.83,-1.06,0.26,-0.10,-0.15,0.09,-0.15,0.09
553,-139010763955.39,84660383211.70,-139010763955.39,84660383211.70,-440913549.78,62443914.93,-55114193.72,7805489.37,1250630090.51,1411361675.17,312657522.63,352840418.79,0.01,-0.00,0.01,-0.00,123844653785.74,-73724924006.69,123844653785.74,-73724924006.69
554,-278021527.91,169320766.42,-139010763.96,84660383.21,-496027.74,70249.40,-55114.19,7805.49,1563287.61,1764202.09,312657.52,352840.42,0.00,-0.00,0.00,-0.00,247689307.57,-147449848.01,123844653.79,-73724924.01
555,-417032.29,253981.15,-139010.76,84660.38,-551.14,78.05,-55.11,7.81,1875.95,2117.04,312.66,352.84,0.00,-0.00,0.00,-0.00,371533.96,-221174.77,123844.65,-73724.92
556,-556.04,338.64,-139.01,84.66,-0.61,0.09,-0.06,0.01,2.19,2.47,0.31,0.35,-27210.84,3853.70,-27210.84,3853.70,495.38,-294.90,123.84,-73.72
557,-0.70,0.42,-0.14,0.08,-10737981.23,40805576.06,-10737981.22,40805576.06,0.01,0.00,0.00,0.00,-54.42,7.71,-27.21,3.85,0.62,-0.37,0.12,-0.07
558,494.05,-295.19,494.05,-295.19,-21475.96,81611.15,-10737.98,40805.58,2804.47,-1706.06,2804.47,-1706.06,-0.08,0.01,-0.03,0.00,-698.54,378.93,-698.54,378.93
559,0.99,-0.59,0.49,-0.30,-32.21,122.42,-10.74,40.81,5.61,-3.41,2.80,-1.71,-2.07,1.16,-2.07,1.16,-1.40,0.76,-0.70,0.38
560,0.02,-0.01,0.02,-0.01,-0.04,0.16,-0.01,0.04,0.01,-0.01,0.00,-0.00,841.53,-508.89,841.53,-508.89,-2.50,1.24,-2.50,1.24
561,-11373658309080430027997184.00,6183194706962835306446848.00,-11373658309080430027997184.00,6183194706962835306446848.00,89685541497.32,-293523911288.99,89685541497.32,-293523911288.99,0.02,-0.01,0.02,-0.01,1.68,-1.02,0.84,-0.51,-0.02,0.01,-0.02,0.01
562,-22747316618160859250688.00,12366389413925670092800.00,-11373658309080429625344.00,6183194706962835046400.00,179371082.99,-587047822.58,89685541.50,-293523911.29,-40902845380358840320.00,20280255917093978112.00,-40902845380358840320.00,20280255917093978112.00,0.16,-0.10,0.16,-0.10,20738089448.58,-12258552288.53,20738089448.58,-12258552288.53
563,-34120974927241289728.00,18549584120888508416.00,-11373658309080430592.00,6183194706962835456.00,269056.62,-880571.73,89685.54,-293523.91,-81805690760717680.00,40560511834187960.00,-40902845380358840.00,20280255917093980.00,0.00,-0.00,0.00,-0.00,41476178.90,-24517104.58,20738089.45,-12258552.29
564,-45494633236321720.00,24732778827851344.00,-11373658309080430.00,6183194706962836.00,358.74,-1174.10,89.69,-293.52,-122708536141076.53,60840767751281.94,-40902845380358.84,20280255917093.98,0.00,-0.00,0.00,-0.00,62214.27,-36775.66,20738.09,-12258.55
565,-56868291545402.15,30915973534814.18,-11373658309080.43,6183194706962.84,0.45,-1.47,0.09,-0.29,-163611381521.44,81121023668.38,-40902845380.36,20280255917.09,-0.30,0.97,-0.30,0.97,82.95,-49.03,20.74,-12.26
566,-68241949854.48,37099168241.78,-11373658309.08,6183194706.96,0.01,-0.03,0.01,-0.03,-204514226.90,101401279.59,-40902845.38,20280255.92,2.45,-8.03,2.45,-8.03,0.10,-0.06,0.02,-0.01
567,-79615608.16,43282362.95,-11373658.31,6183194.71,685711802739108.62,-198040432712274.41,685711802739108.62,-198040432712274.41,-245417.07,121681.54,-40902.85,20280.26,0.00,-0.02,0.00,-0.01,-148569808114354.06,68021078134881.48,-148569808114354.06,68021078134881.48
568,-90989.27,49465.56,-11373.66,6183.19,1371423605478.22,-396080865424.55,685711802739.11,-198040432712.27,-286.32,141.96,-40.90,20.28,0.00,-0.00,0.00,-0.00,-297139616228.71,136042156269.76,-148569808114.35,68021078134.88
569,-102.36,55.65,-11.37,6.18,2057135408.22,-594121298.14,685711802.74,-198040432.71,-0.33,0.16,-0.04,0.02,-20857540.18,10342790.90,-20857540.18,10342790.90,-445709424.34,204063234.40,-148569808.11,68021078.13
570,-0.11,0.06,-0.01,0.01,2742847.21,-792161.73,685711.80,-198040.43,6192286475.44,-2912451316.62,6192286475.44,-2912451316.62,-41715.08,20685.58,-20857.54,10342.79,-594279.23,272084.31,-148569.81,68021.08
571,-0.00,0.00,-0.00,0.00,3428.56,-990.20,685.71,-198.04,12384572.95,-5824902.63,6192286.48,-2912451.32,-62.57,31.03,-20.86,10.34,-742.85,340.11,-148.57,68.02
572,-0.00,0.00,-0.00,0.00,4.11,-1.19,0.69,-0.20,18576.86,-8737.35,6192.29,-2912.45,-0.08,0.04,-0.02,0.01,-0.89,0.41,-0.15,0.07
573,-1085627690365989.25,538338573347109.19,-1085627690365989.25,538338573347109.19,0.01,-0.00,0.00,-0.00,24.77,-11.65,6.19,-2.91,490552827210193.19,-236747155514366.25,490552827210193.19,-236747155514366.25,28.17,-12.87,28.17,-12.87
574,-2171255380731.98,1076677146694.22,-1085627690365.99,538338573347.11,0.00,-0.00,0.00,-0.00,0.03,-0.01,0.00,-0.00,981105654420.39,-473494311028.73,490552827210.19,-236747155514.37,0.06,-0.03,0.03,-0.01
575,-3256883071.10,1615015720.04,-1085627690.37,538338573.35,1595991871357115432960.00,-768543401382717292544.00,1595991871357115432960.00,-768543401382717292544.00,2046685377374285463552.00,-884266410144682082304.00,2046685377374285463552.00,-884266410144682082304.00,1471658481.63,-710241466.54,490552827.21,-236747155.51,0.00,-0.00,0.00,-0.00
576,-4342510.76,2153354.29,-1085627.69,538338.57,3191983742714230784.00,-1537086802765434624.00,1595991871357115392.00,-768543401382717312.00,4093370754748571136.00,-1768532820289364224.00,2046685377374285568.00,-884266410144682112.00,1962211.31,-946988.62,490552.83,-236747.16,0.00,-0.00,0.00,-0.00
577,-5428.14,2691.69,-1085.63,538.34,4787975614071346.00,-2305630204148152.00,1595991871357115.50,-768543401382717.38,6140056132122856.00,-2652799230434046.50,2046685377374285.50,-884266410144682.12,2452.76,-1183.74,490.55,-236.75,0.00,-0.00,0.00,-0.00
578,-6.51,3.23,-1.09,0.54,6383967485428.46,-3074173605530.87,1595991871357.12,-768543401382.72,8186741509497.14,-3537065640578.73,2046685377374.29,-884266410144.68,2.94,-1.42,0.49,-0.24,-0.01,0.00,-0.01,0.00
579,-0.01,0.00,-0.00,0.00,7979959356.79,-3842717006.91,1595991871.36,-768543401.38,10233426886.87,-4421332050.72,2046685377.37,-884266410.14,0.01,-0.01,0.01,-0.01,-266012703705267040222072238302560256.00,140513487097731620275892869153161216.00,-266012703705267040222072238302560256.00,140513487097731620275892869153161216.00
580,44963520359920568369152.00,-21909557365867894800384.00,44963520359920568369152.00,-21909557365867894800384.00,9575951.23,-4611260.41,1595991.87,-768543.40,12280112.26,-5305598.46,2046685.38,-884266.41,0.00,-0.00,0.00,-0.00,-532025407410534081020605228908544.00,281026974195463261304372821229568.00,-266012703705267040510302614454272.00,140513487097731630652186410614784.00
581,89927040719841132544.00,-43819114731735793664.00,44963520359920566272.00,-21909557365867896832.00,11171.94,-5379.80,1595.99,-768.54,14326.80,-6189.86,2046.69,-884.27,0.00,-0.00,0.00,-0.00,-798038111115801055102813339648.00,421540461293194866060861374464.00,-266012703705267030095728476160.00,140513487097731633748411154432.00
582,134890561079761696.00,-65728672097603688.00,44963520359920568.00,-21909557365867896.00,12.77,-6.15,1.60,-0.77,16.37,-7.07,2.05,-0.88,-0.00,0.00,-0.00,0.00,-1064050814821068103890239488.00,562053948390926504207319040.00,-266012703705267025972559872.00,140513487097731643231698944.00
583,179854081439682.28,-87638229463471.58,44963520359920.57,-21909557365867.89,0.01,-0.01,-0.00,-0.00,0.02,-0.01,0.00,-0.00,80276945915669335519526912.00,-42129750241161760842186752.00,80276945915669335519526912.00,-42129750241161760842186752.00,-1330063518526334979538944.00,702567435488658183946240.00,-266012703705267016040448.00,140513487097731653566464.00
584,224817601799.60,-109547786829.34,44963520359.92,-21909557365.87,1013146317813933169712845291520.00,-260137498136503414273026818048.00,1013146317813933169712845291520.00,-260137498136503414273026818048.00,0.00,-0.00,0.00,-0.00,160553891831338669965312.00,-84259500482323529334784.00,80276945915669334982656.00,-42129750241161764667392.00,-1596076222231602003968.00,843080922586389807104.00,-266012703705267011584.00,140513487097731661824.00
585,269781122.16,-131457344.20,44963520.36,-21909557.37,2026292635627866295445225472.00,-520274996273006819200204800.00,1013146317813933147722612736.00,-260137498136503409600102400.00,0.00,-0.00,0.00,-0.00,240830837747008012288.00,-126389250723485286400.00,80276945915669331968.00,-42129750241161764864.00,-1862088925936868864.00,983594409684121600.00,-266012703705267008.00,140513487097731664.00
586,314744.64,-153366.90,44963.52,-21909.56,3039438953441799773880320.00,-780412494409510175113216.00,1013146317813933213220864.00,-260137498136503402889216.00,0.00,-0.00,0.00,-0.00,321107783662677376.00,-168519000964647072.00,80276945915669328.00,-42129750241161768.00,-2128101629642136.00,1124107896781853.25,-266012703705267.00,140513487097731.67
587,359.71,-175.28,44.96,-21.91,4052585271255733108736.00,-1040549992546013544448.00,1013146317813933277184.00,-260137498136503418880.00,0.00,-0.00,0.00,-0.00,401384729578346.69,-210648751205808.81,80276945915669.33,-42129750241161.77,-2394114333347.40,1264621383879.58,-266012703705.27,140513487097.73
588,0.40,-0.20,0.04,-0.02,5065731589069666304.00,-1300687490682516992.00,1013146317813933312.00,-260137498136503424.00,1378588.58,-671750.46,1378588.58,-671750.46,481661675494.02,-252778501446.97,80276945915.67,-42129750241.16,-2660127037.05,1405134870.98,-266012703.71,140513487.10
589,0.00,-0.00,0.00,-0.00,6078877906883599.00,-1560824988819020.50,1013146317813933.38,-260137498136503.44,2757.18,-1343.50,1378.59,-671.75,561938621.41,-294908251.69,80276945.92,-42129750.24,-2926139.74,1545648.36,-266012.70,140513.49
590,0.00,-0.00,0.00,-0.00,7092024224697.53,-1820962486955.52,1013146317813.93,-260137498136.50,4.14,-2.02,1.38,-0.67,642215.57,-337038.00,80276.95,-42129.75,-3192.15,1686.16,-266.01,140.51
591,-0.00,0.00,-0.00,0.00,8105170542.51,-2081099985.09,1013146317.81,-260137498.14,0.01,-0.00,0.00,-0.00,722.49,-379.17,80.28,-42.13,-3.46,1.83,-0.27,0.14
592,290544343427067360779196956672.00,-141574723435535022959592734720.00,290544343427067360779196956672.00,-141574723435535022959592734720.00,9118316.86,-2341237.48,1013146.32,-260137.50,0.00,-0.00,0.00,-0.00,0.80,-0.42,0.08,-0.04,-0.01,0.00,-0.00,0.00
593,581088686854134728155463680.00,-283149446871070043170406400.00,290544343427067364077731840.00,-141574723435535021585203200.00,10131.46,-2601.37,1013.15,-260.14,-74593948330275414059784339456.00,39395188026462987315826393088.00,-74593948330275414059784339456.00,39395188026462987315826393088.00,-98.71,51.81,-98.71,51.81,-0.00,0.00,-0.00,0.00
594,871633030281202113708032.00,-424724170306605037912064.00,290544343427067360051200.00,-141574723435535018229760.00,11.14,-2.86,1.01,-0.26,-149187896660550825233350656.00,78790376052925980404088832.00,-74593948330275412616675328.00,39395188026462990202044416.00,-0.20,0.10,-0.10,0.05,-12639234815.49,6633428057.12,-12639234815.49,6633428057.12
595,1162177373708269518848.00,-566298893742140030976.00,290544343427067379712.00,-141574723435535024128.00,0.01,-0.00,0.00,-0.00,-223781844990826240802816.00,118185564079388975169536.00,-74593948330275410804736.00,39395188026462988926976.00,6348077553.07,-3232928582.03,6348077553.07,-3232928582.03,-25278469.63,13266856.11,-12639234.82,6633428.06
596,1452721717135336960.00,-707873617177675008.00,290544343427067392.00,-141574723435535024.00,0.00,-0.00,0.00,-0.00,-298375793321101623296.00,157580752105851977728.00,-74593948330275405824.00,39395188026462986240.00,12696155.11,-6465857.16,6348077.55,-3232928.58,-37917.70,19900.28,-12639.23,6633.43
597,1743266060562404.50,-849448340613210.00,290544343427067.38,-141574723435535.03,0.00,-0.00,0.00,-0.00,-372969741651377024.00,196975940132314944.00,-74593948330275408.00,39395188026462984.00,19044.23,-9698.79,6348.08,-3232.93,-50.56,26.53,-12.64,6.63
598,2033810403989.47,-991023064048.74,290544343427.07,-141574723435.54,0.00,-0.00,0.00,-0.00,-447563689981652.50,236371128158777.94,-74593948330275.41,39395188026462.98,25.39,-12.93,6.35,-3.23,-0.06,0.03,-0.01,0.01
599,2324354747.42,-1132597787.48,290544343.43,-141574723.44,-34090192276305880.00,17891497483169704.00,-34090192276305880.00,17891497483169704.00,-522157638311.93,275766316185.24,-74593948330.28,39395188026.46,0.03,-0.02,0.01,-0.00,176988586266321.16,-91968388088106.08,176988586266321.16,-91968388088106.08
600,2614899.09,-1274172.51,290544.34,-141574.72,-68180384552611.76,35782994966339.41,-34090192276305.88,17891497483169.70,-596751586.64,315161504.21,-74593948.33,39395188.03,0.00,-0.00,0.00,-0.00,353977172532.64,-183936776176.21,176988586266.32,-91968388088.11
601,2905.44,-1415.75,290.54,-141.57,-102270576828.92,53674492449.51,-34090192276.31,17891497483.17,-671345.53,354556.69,-74593.95,39395.19,0.00,-0.00,0.00,-0.00,530965758.80,-275905164.26,176988586.27,-91968388.09
602,3.20,-1.56,0.29,-0.14,-136360769.11,71565989.93,-34090192.28,17891497.48,-745.94,393.95,-74.59,39.40,-0.00,0.00,-0.00,0.00,707954.35,-367873.55,176988.59,-91968.39
603,0.01,-0.00,0.00,-0.00,-170450.96,89457.49,-34090.19,17891.50,-0.82,0.43,-0.07,0.04,2188514859900996350814191616.00,-1066406532763953016950751232.00,2188514859900996350814191616.00,-1066406532763953016950751232.00,884.94,-459.84,176.99,-91.97
604,-67.58,35.67,-67.58,35.67,-204.54,107.35,-34.09,17.89,-0.00,0.00,-0.00,0.00,4377029719801992843362304.00,-2132813065527906048933888.00,2188514859900996421681152.00,-1066406532763953024466944.00,1.06,-0.55,0.18,-0.09
605,-0.14,0.07,-0.07,0.04,-0.24,0.13,-0.03,0.02,-1867001686786.75,985412746679.41,-1867001686786.75,985412746679.41,6565544579702988996608.00,-3199219598291859144704.00,2188514859900996419584.00,-1066406532763953004544.00,2.91,-1.52,2.91,-1.52
606,-57324800153683.89,29862509921501.50,-57324800153683.89,29862509921501.50,-0.00,0.00,-0.00,0.00,-3734003373.57,1970825493.36,-1867001686.79,985412746.68,8754059439603985408.00,-4265626131055812608.00,2188514859900996352.00,-1066406532763953024.00,0.01,-0.01,0.01,-0.00
607,-114649600307.37,59725019843.00,-57324800153.68,29862509921.50,9759686713021761790672896.00,-5082007332529096057946112.00,9759686713021761790672896.00,-5082007332529096057946112.00,-5601005.06,2956238.24,-1867001.69,985412.75,10942574299504982.00,-5332032663819766.00,2188514859900996.50,-1066406532763953.00,0.00,-0.00,0.00,-0.00
608,-171974400.46,89587529.76,-57324800.15,29862509.92,19519373426043524218880.00,-10164014665058192719872.00,9759686713021762109440.00,-5082007332529096359936.00,-7468.01,3941.65,-1867.00,985.41,13131089159405.98,-6398439196583.72,2188514859901.00,-1066406532763.95,0.00,-0.00,0.00,-0.00
609,-229299.20,119450.04,-57324.80,29862.51,29279060139065286656.00,-15246021997587290112.00,9759686713021761536.00,-5082007332529096704.00,-9.34,4.93,-1.87,0.99,15319604019.31,-7464845729.35,2188514859.90,-1066406532.76,0.00,-0.00,0.00,-0.00
610,-286.62,149.31,-57.32,29.86,39038746852087048.00,-20328029330116388.00,9759686713021762.00,-5082007332529097.00,-0.01,0.01,-0.00,0.00,17508118.88,-8531252.26,2188514.86,-1066406.53,-195811295528619868378103808.00,103350172586904795874328576.00,-195811295528619868378103808.00,103350172586904795874328576.00
611,-0.34,0.18,-0.06,0.03,48798433565108.81,-25410036662645.48,9759686713021.76,-5082007332529.10,-14582894.03,7593370.72,-14582894.03,7593370.72,19696.63,-9597.66,2188.51,-1066.41,-391622591057239740514304.00,206700345173809580474368.00,-195811295528619870257152.00,103350172586904790237184.00
612,-0.00,0.00,-0.00,0.00,58558120278.13,-30492043995.17,9759686713.02,-5082007332.53,-29165.79,15186.74,-14582.89,7593.37,21.89,-10.66,2.19,-1.07,-587433886585859604480.00,310050517760714407936.00,-195811295528619868160.00,103350172586904797184.00
613,-0.00,0.00,-0.00,0.00,68317806.99,-35574051.33,9759686.71,-5082007.33,-43.75,22.78,-14.58,7.59,0.02,-0.01,0.00,-0.00,-783245182114479488.00,413400690347619200.00,-195811295528619872.00,103350172586904800.00
614,11841929957384902410240.00,-5770272944771081175040.00,11841929957384902410240.00,-5770272944771081175040.00,78077.49,-40656.06,9759.69,-5082.01,-0.06,0.03,-0.01,0.01,-1171342523656061.25,598483212009104.38,-1171342523656061.25,598483212009104.38,-979056477643099.38,516750862934524.00,-195811295528619.88,103350172586904.80
615,23683859914769805312.00,-11540545889542162432.00,11841929957384902656.00,-5770272944771081216.00,87.84,-45.74,9.76,-5.08,-0.00,0.00,-0.00,0.00,-2342685047312.12,1196966424018.21,-1171342523656.06,598483212009.10,-1174867773171.72,620101035521.43,-195811295528.62,103350172586.90
616,35525789872154704.00,-17310818834313244.00,11841929957384902.00,-5770272944771081.00,0.10,-0.05,0.01,-0.01,121617633733063.92,-63328026350707.66,121617633733063.92,-63328026350707.66,-3514027570.97,1795449636.03,-1171342523.66,598483212.01,-1370679068.70,723451208.11,-195811295.53,103350172.59
617,47367719829539.61,-23081091779084.32,11841929957384.90,-5770272944771.08,0.00,-0.00,0.00,-0.00,243235267466.13,-126656052701.42,121617633733.06,-63328026350.71,-4685370.09,2393932.85,-1171342.52,598483.21,-1566490.36,826801.38,-195811.30,103350.17
618,59209649786.92,-28851364723.86,11841929957.38,-5770272944.77,0.00,-0.00,0.00,-0.00,364852901.20,-189984079.05,121617633.73,-63328026.35,-5856.71,2992.42,-1171.34,598.48,-1762.30,930.15,-195.81,103.35
619,71051579.74,-34621637.67,11841929.96,-5770272.94,0.00,-0.00,0.00,-0.00,486470.53,-253312.11,121617.63,-63328.03,-7.03,3.59,-1.17,0.60,-1.96,1.03,-0.20,0.10
620,82893.51,-40391.91,11841.93,-5770.27,0.08,-0.04,0.08,-0.04,608.09,-316.64,121.62,-63.33,-0.01,0.00,-0.00,0.00,-0.15,0.08,-0.14,0.08
621,94.74,-46.16,11.84,-5.77,-436078669612144.31,229466832323205.47,-436078669612144.31,229466832323205.47,0.73,-0.38,0.12,-0.06,-1448250186775.68,765950070240.12,-1448250186775.68,765950070240.12,27.20,-14.20,27.20,-14.20
622,0.11,-0.05,0.01,-0.01,-872157339224.29,458933664646.41,-436078669612.14,229466832323.21,-3808.55,2004.95,-3808.55,2004.95,-2896500373.55,1531900140.48,-1448250186.78,765950070.24,0.05,-0.03,0.03,-0.01
