//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
221,1.76,0.82,0.20,0.09,-0.20,-0.09,-0.20,-0.09,8116634222543857778688.00,-6902636811757717291008.00,2705544740847952592896.00,-2300878937252572430336.00,-887306.98,1392935.38,-98589.66,154770.60,3536266193618053120.00,-6793114027970658304.00,707253238723610624.00,-1358622805594131712.00
222,0.10,0.05,0.10,0.04,71867166.96,33464559.77,71867166.96,33464559.77,10822178963391811584.00,-9203515749010289664.00,2705544740847952896.00,-2300878937252572416.00,-985.90,1547.71,-98.59,154.77,4243519432341663.50,-8151736833564790.00,707253238723610.62,-1358622805594131.75
223,0.00,0.00,0.00,0.00,143734.33,66929.12,71867.17,33464.56,13527723704239764.00,-11504394686262862.00,2705544740847953.00,-2300878937252572.50,-1.08,1.70,-0.10,0.15,4950772671065.27,-9510359639158.92,707253238723.61,-1358622805594.13
224,0.09,-0.14,0.09,-0.14,215.60,100.39,71.87,33.46,16233268445087.72,-13805273623515.43,2705544740847.95,-2300878937252.57,-0.05,0.08,-0.05,0.08,5658025909.79,-10868982444.75,707253238.72,-1358622805.59
225,-619203083.88,971901940.71,-619203083.88,971901940.71,0.29,0.13,0.07,0.03,18938813185.94,-16106152560.77,2705544740.85,-2300878937.25,48796656.71,7080165.88,48796656.71,7080165.88,6365279.15,-12227605.25,707253.24,-1358622.81
226,-1238406.17,1943803.88,-619203.08,971901.94,0.00,0.00,0.00,0.00,21644357.93,-18407031.50,2705544.74,-2300878.94,97593.31,14160.33,48796.66,7080.17,7072.53,-13586.23,707.25,-1358.62
227,-1857.61,2915.71,-619.20,971.90,0.00,0.00,0.00,0.00,24349.90,-20707.91,2705.54,-2300.88,146.39,21.24,48.80,7.08,7.78,-14.94,0.71,-1.36
228,-2.48,3.89,-0.62,0.97,0.00,-0.00,0.00,-0.00,27.06,-23.01,2.71,-2.30,0.20,0.03,0.05,0.01,0.01,-0.02,0.00,-0.00
229,-0.00,0.01,-0.00,0.00,-60015918735966583366115917824.00,93722331486303003178247913472.00,-60015918735966583366115917824.00,93722331486303003178247913472.00,0.03,-0.03,0.00,-0.00,-497271122343.19,-140826838311.83,-497271122343.19,-140826838311.83,71741110426703438544896.00,-15059640676965326782464.00,71741110426703438544896.00,-15059640676965326782464.00
230,8241913686345031680.00,-7694332523631149056.00,8241913686345031680.00,-7694332523631149056.00,-120031837471933172367228928.00,187444662972606006081617920.00,-60015918735966586183614464.00,93722331486303003040808960.00,0.00,-0.00,0.00,-0.00,-994542244.69,-281653676.62,-497271122.34,-140826838.31,143482220853406875648.00,-30119281353930653696.00,71741110426703437824.00,-15059640676965326848.00
231,16483827372690064.00,-15388665047262298.00,8241913686345032.00,-7694332523631149.00,-180047756207899736539136.00,281166994458909014491136.00,-60015918735966584438784.00,93722331486303010422784.00,0.00,-0.00,0.00,-0.00,-1491813.37,-422480.51,-497271.12,-140826.84,215223331280110336.00,-45178922030895984.00,71741110426703440.00,-15059640676965328.00
232,24725741059035.10,-23082997570893.45,8241913686345.03,-7694332523631.15,-240063674943866339328.00,374889325945212043264.00,-60015918735966584832.00,93722331486303010816.00,0.00,-0.00,0.00,-0.00,-1989.08,-563.31,-497.27,-140.83,286964441706813.75,-60238562707861.31,71741110426703.44,-15059640676965.33
233,32967654745.38,-30777330094.52,8241913686.35,-7694332523.63,-300079593679832896.00,468611657431515008.00,-60015918735966584.00,93722331486303008.00,0.00,-0.00,0.00,-0.00,-2.49,-0.70,-0.50,-0.14,358705552133.52,-75298203384.83,71741110426.70,-15059640676.97
234,41209568.43,-38471662.62,8241913.69,-7694332.52,-360095512415799.44,562333988917818.00,-60015918735966.59,93722331486303.02,0.03,0.01,0.03,0.01,-0.03,-0.01,-0.03,-0.01,430446662.56,-90357844.06,71741110.43,-15059640.68
235,49451.48,-46166.00,8241.91,-7694.33,-420111431151.77,656056320404.12,-60015918735.97,93722331486.30,-203974838994555392.00,-57765533488877296.00,-203974838994555392.00,-57765533488877296.00,-0.00,-0.00,-0.00,-0.00,502187.77,-105417.48,71741.11,-15059.64
236,57.69,-53.86,8.24,-7.69,-480127349.89,749778651.89,-60015918.74,93722331.49,-407949677989110.81,-115531066977754.59,-203974838994555.41,-57765533488877.30,-0.00,-0.00,-0.00,-0.00,573.93,-120.48,71.74,-15.06
237,0.07,-0.06,0.01,-0.01,-540143.27,843500.98,-60015.92,93722.33,-611924516983.67,-173296600466.63,-203974838994.56,-57765533488.88,1340649244825634.75,-1251576258439296.00,1340649244825634.75,-1251576258439296.00,0.65,-0.14,0.07,-0.02
238,50281.77,-6416.64,50281.77,-6416.64,-600.16,937.22,-60.02,93.72,-815899355.98,-231062133.96,-203974838.99,-57765533.49,2681298489651.27,-2503152516878.59,1340649244825.63,-1251576258439.30,0.00,-0.00,0.00,-0.00
239,100.56,-12.83,50.28,-6.42,-0.66,1.03,-0.06,0.09,-1019874.19,-288827.67,-203974.84,-57765.53,4021947734.48,-3754728775.32,1340649244.83,-1251576258.44,1.28,-1.99,1.28,-1.99
240,0.15,-0.02,0.05,-0.01,-1.29,1.67,-1.29,1.66,-1223.85,-346.59,-203.97,-57.77,5362596.98,-5006305.03,1340649.24,-1251576.26,0.04,-0.07,0.04,-0.07
241,-34300610099878.71,-15947623961853.37,-34300610099878.71,-15947623961853.37,-0.06,0.08,-0.06,0.08,-1.43,-0.40,-0.20,-0.06,6703.25,-6257.88,1340.65,-1251.58,-94643853030.55,139756402230.61,-94643853030.55,139756402230.61
242,-68601220199.76,-31895247923.71,-34300610099.88,-15947623961.85,1.32,0.47,1.32,0.47,-0.02,-0.00,-0.01,-0.00,8.04,-7.51,1.34,-1.25,-189287706.06,279512804.46,-94643853.03,139756402.23
243,-102901830.30,-47842871.89,-34300610.10,-15947623.96,1.48,0.53,1.48,0.53,-0.78,-0.28,-0.78,-0.28,0.01,-0.01,0.00,-0.00,-283931.56,419269.21,-94643.85,139756.40
244,-137202.44,-63790.50,-34300.61,-15947.62,0.90,0.33,0.89,0.33,423.57,144.12,423.57,144.12,57.92,21.87,57.92,21.87,-378.58,559.03,-94.64,139.76
245,-171.50,-79.74,-34.30,-15.95,0.00,0.00,0.00,0.00,0.85,0.29,0.42,0.14,0.12,0.04,0.06,0.02,-0.47,0.70,-0.09,0.14
246,-0.21,-0.10,-0.03,-0.02,34177386093332.41,12910611555515.56,34177386093332.41,12910611555515.56,-1194.13,-400.34,-1194.13,-400.34,-36447363.39,-15798639.38,-36447363.39,-15798639.38,125.41,-372.58,125.41,-372.58
247,-0.00,-0.00,-0.00,-0.00,68354772186.66,25821223111.03,34177386093.33,12910611555.52,-2.39,-0.80,-1.19,-0.40,-72894.73,-31597.28,-36447.36,-15798.64,0.25,-0.75,0.13,-0.37
248,308.27,-914.71,308.27,-914.71,102532158.28,38731834.67,34177386.09,12910611.56,-0.03,-0.00,-0.03,-0.00,-109.34,-47.40,-36.45,-15.80,-293.90,777.23,-293.90,777.23
249,0.62,-1.83,0.31,-0.91,136709.54,51642.45,34177.39,12910.61,-0.07,0.21,-0.07,0.21,-0.15,-0.06,-0.04,-0.02,-0.59,1.55,-0.29,0.78
250,0.13,-0.33,0.13,-0.32,170.89,64.55,34.18,12.91,-155608780.08,-603147801.83,-155608780.08,-603147801.83,9595077.74,-9122839.34,9595077.74,-9122839.34,-0.06,0.16,-0.06,0.16
251,-71196.51,180494.28,-71196.51,180494.28,0.21,0.08,0.03,0.01,-311217.56,-1206295.60,-155608.78,-603147.80,19190.16,-18245.68,9595.08,-9122.84,645986522.36,-210190958.28,645986522.36,-210190958.28
252,-142.39,360.99,-71.20,180.49,0.00,0.00,0.00,0.00,-466.83,-1809.44,-155.61,-603.15,28.79,-27.37,9.60,-9.12,1291973.04,-420381.92,645986.52,-210190.96
253,-0.21,0.54,-0.07,0.18,-19629.87,49700.81,-19629.87,49700.81,-0.62,-2.41,-0.16,-0.60,0.04,-0.04,0.01,-0.01,1937.96,-630.57,645.99,-210.19
254,7465.17,-17123.76,7465.17,-17123.76,-39.26,99.40,-19.63,49.70,-0.01,-0.04,-0.01,-0.04,-2825125616238216704.00,-436028955785467648.00,-2825125616238216704.00,-436028955785467648.00,2.58,-0.84,0.65,-0.21
255,14.93,-34.25,7.47,-17.12,-0.06,0.15,-0.02,0.05,-14703665720.39,60989872119.25,-14703665720.39,60989872119.25,-5650251232476434.00,-872057911570935.38,-2825125616238217.00,-436028955785467.69,0.02,-0.01,0.02,-0.01
256,0.02,-0.05,0.01,-0.02,163510383550.34,-331506155266.29,163510383550.34,-331506155266.29,-29407331.44,121979744.24,-14703665.72,60989872.12,-8475376848714.65,-1308086867356.40,-2825125616238.22,-436028955785.47,1360370822843222528.00,-17452052820385095680.00,1360370822843222528.00,-17452052820385095680.00
257,0.00,-0.00,0.00,-0.00,327020767.10,-663012310.53,163510383.55,-331506155.27,-44111.00,182969.62,-14703.67,60989.87,-11300502464.95,-1744115823.14,-2825125616.24,-436028955.79,2720741645686445.00,-34904105640770192.00,1360370822843222.50,-17452052820385096.00
258,0.00,-0.00,0.00,-0.00,490531.15,-994518.47,163510.38,-331506.16,-58.81,243.96,-14.70,60.99,-14125628.08,-2180144.78,-2825125.62,-436028.96,4081112468529.67,-52356158461155.29,1360370822843.22,-17452052820385.10
259,0.00,-0.00,0.00,-0.00,654.04,-1326.02,163.51,-331.51,-0.07,0.30,-0.01,0.06,-16950.75,-2616.17,-2825.13,-436.03,5441483291.37,-69808211281.54,1360370822.84,-17452052820.39
260,-39490566.79,163804364.40,-39490566.79,163804364.40,0.82,-1.66,0.16,-0.33,-0.05,0.10,-0.05,0.10,-19.78,-3.05,-2.83,-0.44,6801854.11,-87260264.10,1360370.82,-17452052.82
261,-78981.13,327608.73,-39490.57,163804.36,0.09,-0.19,0.09,-0.19,52373794.17,-109554241.88,52373794.17,-109554241.88,-0.02,-0.00,-0.00,-0.00,8162.22,-104712.32,1360.37,-17452.05
262,-118.47,491.41,-39.49,163.80,-8743190031.14,14082754634.82,-8743190031.14,14082754634.82,104747.59,-219108.48,52373.79,-109554.24,-0.00,-0.00,-0.00,-0.00,9.52,-122.16,1.36,-17.45
263,-0.16,0.66,-0.04,0.16,-17486380.06,28165509.27,-8743190.03,14082754.63,157.12,-328.66,52.37,-109.55,-1810.31,7510.29,-1810.31,7510.29,0.01,-0.14,0.00,-0.02
264,126.82,-597.01,126.82,-597.01,-26229.57,42248.26,-8743.19,14082.75,0.21,-0.44,0.05,-0.11,-3.62,15.02,-1.81,7.51,16363764.75,-24601856.39,16363764.75,-24601856.39
265,0.25,-1.19,0.13,-0.60,-34.97,56.33,-8.74,14.08,94.44,-1616.79,94.44,-1616.79,-0.01,0.02,-0.00,0.01,32727.53,-49203.71,16363.76,-24601.86
266,0.50,-2.35,0.50,-2.34,-0.04,0.07,-0.01,0.01,0.19,-3.23,0.09,-1.62,-173444659570315264.00,216926201425235232.00,-173444659570315264.00,216926201425235232.00,49.09,-73.81,16.36,-24.60
267,-22.91,-65.57,-22.91,-65.57,-0.00,0.01,-0.00,0.01,0.00,-0.01,0.00,-0.01,-346889319140630.56,433852402850470.50,-173444659570315.28,216926201425235.25,0.07,-0.10,0.02,-0.02
268,-0.05,-0.13,-0.02,-0.07,381047627349374623809536.00,-5845473462192081119215616.00,381047627349374623809536.00,-5845473462192081119215616.00,90507283051706.03,-147588403550352.66,90507283051706.03,-147588403550352.66,-520333978710.95,650778604275.71,-173444659570.32,216926201425.24,-66937083005578.10,-19685043563550.46,-66937083005578.10,-19685043563550.46
269,-0.00,-0.00,-0.00,-0.00,762095254698749198336.00,-11690946924384163463168.00,381047627349374599168.00,-5845473462192081731584.00,181014566103.41,-295176807100.71,90507283051.71,-147588403550.35,-693778638.28,867704805.70,-173444659.57,216926201.43,-133874166011.16,-39370087127.10,-66937083005.58,-19685043563.55
270,-0.00,-0.00,-0.00,-0.00,1143142882048123776.00,-17536420386576244736.00,381047627349374592.00,-5845473462192081920.00,271521849.16,-442765210.65,90507283.05,-147588403.55,-867223.30,1084631.01,-173444.66,216926.20,-200811249.02,-59055130.69,-66937083.01,-19685043.56
271,-0.00,-0.00,-0.00,-0.00,1524190509397498.50,-23381893848768328.00,381047627349374.62,-5845473462192082.00,362029.13,-590353.61,90507.28,-147588.40,-1040.67,1301.56,-173.44,216.93,-267748.33,-78740.17,-66937.08,-19685.04
272,-0.00,-0.00,-0.00,-0.00,1905238136746.87,-29227367310960.41,381047627349.37,-5845473462192.08,452.54,-737.94,90.51,-147.59,-1.21,1.52,-0.17,0.22,-334.69,-98.43,-66.94,-19.69
273,0.14,-0.17,0.14,-0.17,2286285764.10,-35072840773.15,381047627.35,-5845473462.19,0.54,-0.89,0.09,-0.15,-0.07,0.09,-0.07,0.09,-0.40,-0.12,-0.07,-0.02
274,-37481038.58,46861391.09,-37481038.58,46861391.09,2667333.39,-40918314.24,381047.63,-5845473.46,2.59,-2.70,2.59,-2.70,-8360033.80,-5408243.00,-8360033.80,-5408243.00,-0.00,0.00,-0.00,0.00
275,-74962.08,93722.78,-37481.04,46861.39,3048.38,-46763.79,381.05,-5845.47,0.01,-0.01,0.00,-0.00,-16720.07,-10816.49,-8360.03,-5408.24,483303073093665385560932352.00,-456479245270217551612215296.00,483303073093665385560932352.00,-456479245270217551612215296.00
276,-112.44,140.58,-37.48,46.86,3.43,-52.61,0.38,-5.85,0.00,-0.00,0.00,-0.00,-25.08,-16.22,-8.36,-5.41,966606146187330775416832.00,-912958490540435094634496.00,483303073093665387708416.00,-456479245270217547317248.00
277,-0.15,0.19,-0.04,0.05,0.00,-0.06,0.00,-0.01,32648436590423904.00,-502194154237004032.00,32648436590423904.00,-502194154237004032.00,-0.03,-0.02,-0.01,-0.01,1449909219280996270080.00,-1369437735810652700672.00,483303073093665423360.00,-456479245270217588736.00
278,3010508544.35,-5355158855.61,3010508544.36,-5355158855.61,-1528603898022109696.00,1511005671526522368.00,-1528603898022109696.00,1511005671526522368.00,65296873180847.81,-1004388308474008.12,32648436590423.91,-502194154237004.06,-0.00,-0.00,-0.00,-0.00,1933212292374661632.00,-1825916981080870400.00,483303073093665408.00,-456479245270217600.00
279,6021017.09,-10710317.71,3010508.54,-5355158.86,-3057207796044219.50,3022011343053045.00,-1528603898022109.75,1511005671526522.50,97945309771.27,-1506582462711.01,32648436590.42,-502194154237.00,-0.00,-0.00,-0.00,-0.00,2416515365468327.00,-2282396226351088.00,483303073093665.44,-456479245270217.62
280,9031.53,-16065.48,3010.51,-5355.16,-4585811694066.33,4533017014579.57,-1528603898022.11,1511005671526.52,130593746.36,-2008776616.95,32648436.59,-502194154.24,-0.00,-0.00,-0.00,-0.00,2899818438561.99,-2738875471621.31,483303073093.67,-456479245270.22
281,12.04,-21.42,3.01,-5.36,-6114415592.09,6044022686.11,-1528603898.02,1511005671.53,163242.18,-2510970.77,32648.44,-502194.15,-0.00,0.00,-0.00,0.00,3383121511.66,-3195354716.89,483303073.09,-456479245.27
282,0.02,-0.03,0.00,-0.01,-7643019.49,7555028.36,-1528603.90,1511005.67,195.89,-3013.16,32.65,-502.19,1085386982089378758656.00,-1930710251515595980800.00,1085386982089378758656.00,-1930710251515595980800.00,3866424.58,-3651833.96,483303.07,-456479.25
283,0.00,-0.00,0.00,-0.00,-9171.62,9066.03,-1528.60,1511.01,0.23,-3.52,0.03,-0.50,2170773964178757632.00,-3861420503031192064.00,1085386982089378816.00,-1930710251515596032.00,4349.73,-4108.31,483.30,-456.48
284,-0.00,0.00,-0.00,0.00,-10.70,10.58,-1.53,1.51,0.00,-0.01,0.00,-0.00,3256160946268136.50,-5792130754546788.00,1085386982089378.88,-1930710251515596.00,4.83,-4.56,0.48,-0.46
285,78062889996941541265899520.00,-1200772431504979796886028288.00,78062889996941541265899520.00,-1200772431504979796886028288.00,-0.01,0.01,-0.00,0.00,-41516556518289787846656.00,64085692056698873708544.00,-41516556518289787846656.00,64085692056698873708544.00,4341547928357.52,-7722841006062.38,1085386982089.38,-1930710251515.60,0.01,-0.01,0.00,-0.00
286,156125779993883091927040.00,-2401544863009959621689344.00,78062889996941545963520.00,-1200772431504979810844672.00,29242910023479298359296.00,-28514957476732266872832.00,29242910023479298359296.00,-28514957476732266872832.00,-83033113036579569664.00,128171384113397743616.00,-41516556518289784832.00,64085692056698871808.00,5426934910.45,-9653551257.58,1085386982.09,-1930710251.52,0.00,-0.00,0.00,-0.00
287,234188669990824640512.00,-3602317294514939625472.00,78062889996941541376.00,-1200772431504979787776.00,58485820046958600192.00,-57029914953464537088.00,29242910023479300096.00,-28514957476732268544.00,-124549669554869344.00,192257076170096608.00,-41516556518289784.00,64085692056698872.00,6512321.89,-11584261.51,1085386.98,-1930710.25,0.00,-0.00,0.00,-0.00
288,312251559987766144.00,-4803089726019919872.00,78062889996941536.00,-1200772431504979712.00,87728730070437904.00,-85544872430196800.00,29242910023479300.00,-28514957476732268.00,-166066226073159.12,256342768226795.50,-41516556518289.78,64085692056698.88,7597.71,-13514.97,1085.39,-1930.71,0.00,-0.00,0.00,-0.00
289,390314449984707.62,-6003862157524900.00,78062889996941.53,-1200772431504979.75,116971640093917.20,-114059829906929.06,29242910023479.30,-28514957476732.27,-207582782591.45,320428460283.49,-41516556518.29,64085692056.70,8.68,-15.45,1.09,-1.93,-0.00,0.00,-0.00,0.00
290,468377339981.65,-7204634589029.88,78062889996.94,-1200772431504.98,146214550117.40,-142574787383.66,29242910023.48,-28514957476.73,-249099339.11,384514152.34,-41516556.52,64085692.06,0.01,-0.02,0.00,-0.00,299734826079703384719360.00,-533174905354520444796928.00,299734826079703384719360.00,-533174905354520444796928.00
291,546440229.98,-8405407020.53,78062890.00,-1200772431.50,175457460.14,-171089744.86,29242910.02,-28514957.48,-290615.90,448599.84,-41516.56,64085.69,0.00,-0.00,0.00,-0.00,599469652159406800896.00,-1066349810709040857088.00,299734826079703400448.00,-533174905354520428544.00
292,624503.12,-9606179.45,78062.89,-1200772.43,204700.37,-199604.70,29242.91,-28514.96,-332.13,512.69,-41.52,64.09,0.00,-0.00,0.00,-0.00,899204478239110272.00,-1599524716063561216.00,299734826079703424.00,-533174905354520448.00
293,702.57,-10806.95,78.06,-1200.77,233.94,-228.12,29.24,-28.51,-0.37,0.58,-0.04,0.06,-3242.04,5004.47,-3242.04,5004.47,1198939304318813.75,-2132699621418081.75,299734826079703.44,-533174905354520.44
294,0.78,-12.01,0.08,-1.20,0.26,-0.26,0.03,-0.03,5.24,-6.86,5.24,-6.86,-6.48,10.01,-3.24,5.00,1498674130398.52,-2665874526772.60,299734826079.70,-533174905354.52
295,0.00,-0.01,0.00,-0.00,-22259619.43,20651618.48,-22259619.43,20651618.48,0.01,-0.01,0.01,-0.01,-0.01,0.02,-0.00,0.01,1798408956.48,-3199049432.13,299734826.08,-533174905.35
296,7528621693985080953362448384.00,-376150092407436931162439680.00,7528621693985080953362448384.00,-376150092407436931162439680.00,-44519.24,41303.24,-22259.62,20651.62,-222670649155127607296.00,316580918133325037568.00,-222670649155127607296.00,316580918133325037568.00,-0.00,0.00,-0.00,0.00,2098143.78,-3732224.34,299734.83,-533174.91
297,15057243387970162301861888.00,-752300184814873846218752.00,7528621693985081150930944.00,-376150092407436923109376.00,-66.78,61.95,-22.26,20.65,-445341298310255232.00,633161836266650112.00,-222670649155127616.00,316580918133325056.00,-0.00,0.00,-0.00,0.00,2397.88,-4265.40,299.73,-533.17
298,22585865081955240902656.00,-1128450277222310739968.00,7528621693985080999936.00,-376150092407436935168.00,-0.09,0.08,-0.02,0.02,-668011947465382.88,949742754399975.25,-222670649155127.62,316580918133325.06,-28114427529402.21,26083481021954.23,-28114427529402.21,26083481021954.23,2.70,-4.80,0.30,-0.53
299,30114486775940325376.00,-1504600369629747712.00,7528621693985081344.00,-376150092407436928.00,-0.00,0.00,-0.00,0.00,-890682596620.51,1266323672533.30,-222670649155.13,316580918133.33,-56228855058.80,52166962043.91,-28114427529.40,26083481021.95,0.00,-0.01,0.00,-0.00
300,37643108469925408.00,-1880750462037184.75,7528621693985082.00,-376150092407436.94,579516820242287970502427279360.00,-1013654580886896359103233261568.00,579516820242287970502427279360.00,-1013654580886896359103233261568.00,-1113353245.78,1582904590.67,-222670649.16,316580918.13,-84343282.59,78250443.07,-28114427.53,26083481.02,0.00,-0.00,0.00,-0.00
301,45171730163910.48,-2256900554444.62,7528621693985.08,-376150092407.44,1159033640484575973990203392.00,-2027309161773792733599629312.00,579516820242287986995101696.00,-1013654580886896366799814656.00,-1336023.89,1899485.51,-222670.65,316580.92,-112457.71,104333.92,-28114.43,26083.48,0.00,-0.00,0.00,-0.00
302,52700351857.90,-2633050646.85,7528621693.99,-376150092.41,1738550460726864162848768.00,-3040963742660689173413888.00,579516820242288009543680.00,-1013654580886896346398720.00,-1558.69,2216.07,-222.67,316.58,-140.57,130.42,-28.11,26.08,0.00,-0.00,0.00,-0.00
303,60228973.55,-3009200.74,7528621.69,-376150.09,2318067280969152331776.00,-4054618323547585511424.00,579516820242288017408.00,-1013654580886896377856.00,-1.78,2.53,-0.22,0.32,-0.17,0.16,-0.03,0.03,-6940019400.19,6438682207.97,-6940019400.19,6438682207.97
304,67757.60,-3385.35,7528.62,-376.15,2897584101211440640.00,-5068272904434482176.00,579516820242288000.00,-1013654580886896384.00,-0.01,0.02,-0.01,0.01,20158700259.95,-17997214815.29,20158700259.95,-17997214815.29,-13880038.80,12877364.42,-6940019.40,6438682.21
305,75.29,-3.76,7.53,-0.38,3477100921453728.50,-6081927485321378.00,579516820242288.00,-1013654580886896.38,-0.00,0.00,-0.00,0.00,40317400.52,-35994429.63,20158700.26,-17997214.82,-20820.06,19316.05,-6940.02,6438.68
306,0.08,-0.00,0.01,-0.00,4056617741696.02,-7095582066208.27,579516820242.29,-1013654580886.90,5455930993004169.00,-274357614884996.56,5455930993004169.00,-274357614884996.56,60476.10,-53991.64,20158.70,-17997.21,-27.76,25.75,-6.94,6.44
307,0.00,-0.00,0.00,-0.00,4636134561.94,-8109236647.10,579516820.24,-1013654580.89,10911861986008.34,-548715229769.99,5455930993004.17,-274357614885.00,80.63,-71.99,20.16,-18.00,-0.03,0.03,-0.01,0.01
308,-5772578758174524416.00,5342417472493299712.00,-5772578758174524416.00,5342417472493299712.00,5215651.38,-9122891.23,579516.82,-1013654.58,16367792979.01,-823072844.65,5455930993.00,-274357614.88,0.10,-0.09,0.02,-0.02,143644672345.76,-129529603815.99,143644672345.76,-129529603815.99
309,-11545157516349050.00,10684834944986600.00,-5772578758174525.00,5342417472493300.00,5795.17,-10136.55,579.52,-1013.65,21823723.97,-1097430.46,5455930.99,-274357.61,0.00,-0.00,0.00,-0.00,287289344.69,-259059207.63,143644672.35,-129529603.82
310,-17317736274523.58,16027252417479.90,-5772578758174.53,5342417472493.30,6.37,-11.15,0.58,-1.01,27279.65,-1371.79,5455.93,-274.36,-0.00,0.00,-0.00,0.00,430934.02,-388588.81,143644.67,-129529.60
311,-23090315032.70,21369669889.97,-5772578758.17,5342417472.49,0.01,-0.01,0.00,-0.00,32.74,-1.65,5.46,-0.27,29680129092797574777143296.00,-51915141451412019355844608.00,29680129092797574777143296.00,-51915141451412019355844608.00,574.58,-518.12,143.64,-129.53
312,-28862893.79,26712087.36,-5772578.76,5342417.47,0.00,-0.00,0.00,-0.00,0.04,-0.00,0.01,-0.00,59360258185595149352960.00,-103830282902824049180672.00,29680129092797574676480.00,-51915141451412024590336.00,0.72,-0.65,0.14,-0.13
313,-34635.47,32054.50,-5772.58,5342.42,128590632328523988992.00,-6423220391631029248.00,128590632328523988992.00,-6423220391631029248.00,52.96,-50.29,52.96,-50.29,89040387278392721408.00,-155745424354236104704.00,29680129092797575168.00,-51915141451412029440.00,0.00,-0.00,0.00,-0.00
314,-40.41,37.40,-5.77,5.34,257181264657047968.00,-12846440783262058.00,128590632328523984.00,-6423220391631029.00,0.11,-0.10,0.05,-0.05,118720516371190304.00,-207660565805648128.00,29680129092797576.00,-51915141451412032.00,2802103249386.00,-2661848697791.15,2802103249386.00,-2661848697791.15
315,-0.05,0.04,-0.01,0.01,385771896985571.94,-19269661174893.09,128590632328523.98,-6423220391631.03,-24084883538.88,22693875657.41,-24084883538.88,22693875657.41,148400645463987.88,-259575707257060.16,29680129092797.58,-51915141451412.03,5604206498.77,-5323697395.58,2802103249.39,-2661848697.79
316,-0.00,0.00,-0.00,0.00,514362529314.10,-25692881566.52,128590632328.52,-6423220391.63,-48169767.08,45387751.31,-24084883.54,22693875.66,178080774556.79,-311490848708.47,29680129092.80,-51915141451.41,8406309.75,-7985546.09,2802103.25,-2661848.70
317,-0.00,0.00,-0.00,0.00,642953161.64,-32116101.96,128590632.33,-6423220.39,-72254.65,68081.63,-24084.88,22693.88,207760903.65,-363405990.16,29680129.09,-51915141.45,11208.41,-10647.39,2802.10,-2661.85
318,-0.00,0.00,-0.00,0.00,771543.79,-38539.32,128590.63,-6423.22,-96.34,90.78,-24.08,22.69,237441.03,-415321.13,29680.13,-51915.14,14.01,-13.31,2.80,-2.66
319,-0.00,0.00,-0.00,0.00,900.13,-44.96,128.59,-6.42,-0.12,0.11,-0.02,0.02,267.12,-467.24,29.68,-51.92,0.02,-0.02,0.00,-0.00
320,62065943917090142420992.00,-58959337782439875444736.00,62065943917090142420992.00,-58959337782439875444736.00,1.03,-0.05,0.13,-0.01,91097107419.79,-85921794184.32,91097107419.79,-85921794184.32,0.30,-0.52,0.03,-0.05,29957.78,-53805.32,29957.78,-53805.32
321,124131887834180288512.00,-117918675564879757312.00,62065943917090144256.00,-58959337782439878656.00,-198.16,-126.64,-198.16,-126.64,182194214.84,-171843588.37,91097107.42,-85921794.18,0.00,-0.00,0.00,-0.00,59.92,-107.61,29.96,-53.81
322,186197831751270432.00,-176878013347319648.00,62065943917090144.00,-58959337782439880.00,-0.40,-0.25,-0.20,-0.13,273291.32,-257765.38,91097.11,-85921.79,-730911.44,-465683.52,-730911.44,-465683.52,0.09,-0.16,0.03,-0.05
323,248263775668360.59,-235837351129759.53,62065943917090.15,-58959337782439.88,439392.37,83026.71,439392.37,83026.71,364.39,-343.69,91.10,-85.92,-1461.82,-931.37,-730.91,-465.68,0.00,-0.00,0.00,-0.00
324,310329719585.45,-294796688912.20,62065943917.09,-58959337782.44,878.78,166.05,439.39,83.03,0.46,-0.43,0.09,-0.09,-2.19,-1.40,-0.73,-0.47,14975.69,-14121.50,14975.69,-14121.50
325,372395663.50,-353756026.69,62065943.92,-58959337.78,1.32,0.25,0.44,0.08,1.43,1.11,1.43,1.11,-0.01,-0.00,-0.00,-0.00,29.95,-28.24,14.98,-14.12
326,434461.61,-412715.36,62065.94,-58959.34,29.51,221.53,29.51,221.53,0.28,0.22,0.28,0.22,23877537.16,18557393.05,23877537.16,18557393.05,0.04,-0.04,0.01,-0.01
327,496.53,-471.67,62.07,-58.96,0.06,0.44,0.03,0.22,-141553656.28,84120567.11,-141553656.28,84120567.11,47755.07,37114.79,23877.54,18557.39,16555.15,570414.32,16555.15,570414.32
328,0.56,-0.53,0.06,-0.06,0.96,-1.86,0.96,-1.86,-283107.31,168241.13,-141553.66,84120.57,71.63,55.67,23.88,18.56,33.11,1140.83,16.56,570.41
329,-0.49,1.65,-0.49,1.65,0.00,-0.01,0.00,-0.00,-424.66,252.36,-141.55,84.12,0.10,0.07,0.02,0.02,0.05,1.71,0.02,0.57
