//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
448,0.00,0.00,0.00,0.00,4113839474086128.00,-16245265766598044.00,822767894817225.62,-3249053153319609.00,590174291588151003578368.00,486669234937034667196416.00,295087145794075501789184.00,243334617468517333598208.00,644071.47,-1773691.28,128814.29,-354738.26,-41539155736.50,200450783030.05,-8307831147.30,40090156606.01
449,0.00,0.00,0.00,0.00,4936607368903.35,-19494318919917.65,822767894817.23,-3249053153319.61,885261437382226477056.00,730003852405552054272.00,295087145794075492352.00,243334617468517351424.00,772.89,-2128.43,128.81,-354.74,-49846986.88,240540939.64,-8307831.15,40090156.61
450,0.00,0.00,0.00,0.00,5759375263.72,-22743372073.24,822767894.82,-3249053153.32,1180348583176302080.00,973338469874069504.00,295087145794075520.00,243334617468517344.00,0.90,-2.48,0.13,-0.35,-58154.82,280631.10,-8307.83,40090.16
451,-0.01,0.02,-0.01,0.02,6582143.16,-25992425.23,822767.89,-3249053.15,1475435728970377.50,1216673087342586.75,295087145794075.50,243334617468517.34,0.01,-0.03,0.01,-0.02,-66.46,320.72,-8.31,40.09
452,452286457997091008.00,-1245539646110770176.00,452286457997091008.00,-1245539646110770176.00,7404.91,-29241.48,822.77,-3249.05,1770522874764.45,1460007704811.10,295087145794.08,243334617468.52,0.00,-0.00,0.00,-0.00,-0.07,0.36,-0.01,0.04
453,904572915994182.00,-2491079292221540.50,452286457997091.00,-1245539646110770.25,8.23,-32.49,0.82,-3.25,2065610020.56,1703342322.28,295087145.79,243334617.47,-4206467.80,20296567.62,-4206467.80,20296567.62,-0.00,0.00,-0.00,0.00
454,1356859373991.27,-3736618938332.31,452286457997.09,-1245539646110.77,0.01,-0.04,0.00,-0.00,2360697.17,1946676.94,295087.15,243334.62,-8412.94,40593.14,-4206.47,20296.57,43827538504712495104.00,-173421381775712616448.00,43827538504712495104.00,-173421381775712616448.00
455,1809145831.99,-4982158584.44,452286458.00,-1245539646.11,0.00,-0.00,0.00,-0.00,2655.78,2190.01,295.09,243.33,-12.62,60.89,-4.21,20.30,87655077009424992.00,-346842763551425216.00,43827538504712496.00,-173421381775712608.00
456,2261432.29,-6227698.23,452286.46,-1245539.65,0.00,-0.00,0.00,-0.00,2.95,2.43,0.30,0.24,-0.02,0.08,-0.00,0.02,131482615514137.50,-520264145327137.88,43827538504712.50,-173421381775712.62
457,2713.72,-7473.24,452.29,-1245.54,-1113287660078262.25,5371707745558813.00,-1113287660078262.25,5371707745558813.00,0.00,0.00,0.00,0.00,2299535108962687.50,-8157520058759738.00,2299535108962687.50,-8157520058759738.00,175310154018.85,-693685527102.85,43827538504.71,-173421381775.71
458,3.17,-8.72,0.45,-1.25,-2226575320156.52,10743415491117.63,-1113287660078.26,5371707745558.81,0.00,0.00,0.00,0.00,4599070217925.38,-16315040117519.48,2299535108962.69,-8157520058759.74,219137692.52,-867106908.88,43827538.50,-173421381.78
459,0.00,-0.01,0.00,-0.00,-3339862980.23,16115123236.68,-1113287660.08,5371707745.56,755299155108119156533231616.00,-2085143141345751211758845952.00,755299155108119156533231616.00,-2085143141345751211758845952.00,6898605326.89,-24472560176.28,2299535108.96,-8157520058.76,262965.23,-1040528.29,43827.54,-173421.38
460,0.00,-0.00,0.00,-0.00,-4453150.64,21486830.98,-1113287.66,5371707.75,1510598310216238454800384.00,-4170286282691502642561024.00,755299155108119227400192.00,-2085143141345751321280512.00,9198140.44,-32630080.24,2299535.11,-8157520.06,306.79,-1213.95,43.83,-173.42
461,0.00,-0.00,0.00,-0.00,-5566.44,26858.54,-1113.29,5371.71,2265897465324357550080.00,-6255429424037254660096.00,755299155108119183360.00,-2085143141345751465984.00,11497.68,-40787.60,2299.54,-8157.52,0.35,-1.39,0.04,-0.17
462,-0.37,1.45,-0.37,1.45,-6.68,32.23,-1.11,5.37,3021196620432476672.00,-8340572565383006208.00,755299155108119168.00,-2085143141345751552.00,13.80,-48.95,2.30,-8.16,0.00,-0.01,0.00,-0.01
463,-0.27,1.07,-0.27,1.07,-0.01,0.04,-0.00,0.01,3776495775540595.50,-10425715706728758.00,755299155108119.12,-2085143141345751.50,0.02,-0.06,0.00,-0.01,4186938190028480000.00,-13914417196621522944.00,4186938190028480000.00,-13914417196621522944.00
464,0.92,-3.61,0.92,-3.62,159483524687640.88,-632230000685182.38,159483524687640.88,-632230000685182.38,4531794930648.71,-12510858848074.51,755299155108.12,-2085143141345.75,-0.00,0.00,-0.00,0.00,8373876380056960.00,-27828834393243048.00,4186938190028480.00,-13914417196621524.00
465,0.00,-0.01,0.00,-0.01,318967049375.28,-1264460001370.36,159483524687.64,-632230000685.18,5287094085.76,-14596001989.42,755299155.11,-2085143141.35,69100355594196267929960448.00,-271821701741528329471655936.00,69100355594196267929960448.00,-271821701741528329471655936.00,12560814570085.44,-41743251589864.57,4186938190028.48,-13914417196621.52
466,0.00,-0.00,0.00,-0.00,478450574.06,-1896690002.06,159483524.69,-632230000.69,6042393.24,-16681145.13,755299.16,-2085143.14,138200711188392538275840.00,-543643403483056682565632.00,69100355594196269137920.00,-271821701741528341282816.00,16747752760.11,-55657668786.49,4186938190.03,-13914417196.62
467,0.00,-0.00,0.00,-0.00,637934.10,-2528920.00,159483.52,-632230.00,6797.69,-18766.29,755.30,-2085.14,207301066782588796928.00,-815465105224585052160.00,69100355594196271104.00,-271821701741528350720.00,20934690.95,-69572085.98,4186938.19,-13914417.20
468,0.00,-0.00,0.00,-0.00,797.42,-3161.15,159.48,-632.23,7.55,-20.85,0.76,-2.09,276401422376785088.00,-1087286806966113408.00,69100355594196272.00,-271821701741528352.00,25121.63,-83486.50,4186.94,-13914.42
469,-0.00,0.00,-0.00,0.00,0.96,-3.79,0.16,-0.63,0.01,-0.02,0.00,-0.00,345501777970981.38,-1359108508707641.75,69100355594196.27,-271821701741528.34,29.31,-97.40,4.19,-13.91
470,15084770762431957827584.00,-41644298226958080147456.00,15084770762431957827584.00,-41644298226958080147456.00,0.00,-0.01,0.00,-0.00,-808145377825534171414528.00,2007026113717806271823872.00,-808145377825534171414528.00,2007026113717806271823872.00,414602133565.18,-1630930210449.17,69100355594.20,-271821701741.53,0.03,-0.11,0.00,-0.01
471,30169541524863918080.00,-83288596453916164096.00,15084770762431959040.00,-41644298226958082048.00,40882196428541.33,-134584332245680.91,40882196428541.33,-134584332245680.91,-1616290755651068493824.00,4014052227435612602368.00,-808145377825534246912.00,2007026113717806301184.00,483702489.16,-1902751912.19,69100355.59,-271821701.74,0.00,-0.00,0.00,-0.00
472,45254312287295880.00,-124932894680874240.00,15084770762431960.00,-41644298226958080.00,81764392857.08,-269168664491.36,40882196428.54,-134584332245.68,-2424436133476602880.00,6021078341153419264.00,-808145377825534208.00,2007026113717806336.00,552802.84,-2174573.61,69100.36,-271821.70,0.00,-0.00,0.00,-0.00
473,60339083049727.84,-166577192907832.31,15084770762431.96,-41644298226958.08,122646589.29,-403752996.74,40882196.43,-134584332.25,-3232581511302137.00,8028104454871226.00,-808145377825534.25,2007026113717806.50,621.90,-2446.40,69.10,-271.82,0.00,-0.00,0.00,-0.00
474,75423853812.16,-208221491134.79,15084770762.43,-41644298226.96,163528.79,-538337.33,40882.20,-134584.33,-4040726889127.67,10035130568589.03,-808145377825.53,2007026113717.81,0.69,-2.72,0.07,-0.27,-0.00,0.02,-0.00,0.02
475,90508624.57,-249865789.36,15084770.76,-41644298.23,204.41,-672.92,40.88,-134.58,-4848872266.95,12042156682.31,-808145377.83,2007026113.72,0.00,-0.02,0.00,-0.02,42836826426783137792.00,-168508236411728920576.00,42836826426783137792.00,-168508236411728920576.00
476,105593.40,-291510.09,15084.77,-41644.30,0.25,-0.81,0.04,-0.13,-5657017.64,14049182.80,-808145.38,2007026.11,146.01,-478.77,146.01,-478.77,85673652853566272.00,-337016472823457856.00,42836826426783136.00,-168508236411728928.00
477,120.68,-333.15,15.08,-41.64,0.00,-0.00,0.00,-0.00,-6465.16,16056.21,-808.15,2007.03,0.29,-0.96,0.15,-0.48,128510479280349.42,-505524709235186.81,42836826426783.14,-168508236411728.94
478,0.14,-0.37,0.02,-0.04,2625960.56,-7246505.98,2625960.56,-7246505.98,-7.27,18.06,-0.81,2.01,-8644.72,32238.06,-8644.72,32238.06,171347305707.13,-674032945646.92,42836826426.78,-168508236411.73
479,0.00,-0.00,0.00,-0.00,5251.92,-14493.01,2625.96,-7246.51,-0.01,0.02,-0.00,0.00,-17.29,64.48,-8.64,32.24,214184132.13,-842541182.06,42836826.43,-168508236.41
480,-60405999538731088871424.00,150324892634788164272128.00,-60405999538731088871424.00,150324892634788164272128.00,7.88,-21.74,2.63,-7.25,-0.00,0.00,-0.00,0.00,-0.03,0.10,-0.01,0.03,257020.96,-1011049.42,42836.83,-168508.24
481,-120811999077462179840.00,300649785269576335360.00,-60405999538731089920.00,150324892634788167680.00,0.01,-0.03,0.00,-0.01,712089273886769676288.00,-1964889505953354874880.00,712089273886769676288.00,-1964889505953354874880.00,4043893743204.21,-13950228300194.12,4043893743204.21,-13950228300194.12,299.86,-1179.56,42.84,-168.51
482,-181217998616193280.00,450974677904364480.00,-60405999538731088.00,150324892634788160.00,0.00,-0.00,0.00,-0.00,1424178547773539328.00,-3929779011906710016.00,712089273886769664.00,-1964889505953355008.00,8087787486.41,-27900456600.39,4043893743.20,-13950228300.19,0.34,-1.35,0.04,-0.17
483,-241623998154924.38,601299570539152.62,-60405999538731.09,150324892634788.16,-0.42,1.67,-0.42,1.67,2136267821660309.00,-5894668517860065.00,712089273886769.62,-1964889505953355.00,12131681.23,-41850684.90,4043893.74,-13950228.30,0.00,-0.01,0.00,-0.01
484,-302029997693.66,751624463173.94,-60405999538.73,150324892634.79,-0.12,0.46,-0.12,0.46,2848357095547.08,-7859558023813.42,712089273886.77,-1964889505953.35,16175.57,-55800.91,4043.89,-13950.23,-147864.43,581664.35,-147864.43,581664.35
485,-362435997.23,901949355.81,-60405999.54,150324892.63,-0.00,0.00,-0.00,0.00,3560446369.43,-9824447529.77,712089273.89,-1964889505.95,20.22,-69.75,4.04,-13.95,-295.73,1163.33,-147.86,581.66
486,-422842.00,1052274.25,-60406.00,150324.89,-0.00,0.00,-0.00,0.00,4272535.64,-11789337.04,712089.27,-1964889.51,0.02,-0.08,0.00,-0.01,-0.44,1.74,-0.15,0.58
487,-483.25,1202.60,-60.41,150.32,799011702604479.50,-2756357830517231.00,799011702604479.50,-2756357830517231.00,4984.62,-13754.23,712.09,-1964.89,0.07,-0.26,0.07,-0.26,-0.04,0.14,-0.04,0.14
488,-0.54,1.35,-0.06,0.15,1598023405208.96,-5512715661034.46,799011702604.48,-2756357830517.23,5.70,-15.72,0.71,-1.96,-1088773.48,4263873.65,-1088773.48,4263873.65,0.84,-2.01,0.84,-2.01
489,-0.00,0.00,-0.00,0.00,2397035107.81,-8269073491.55,799011702.60,-2756357830.52,0.01,-0.02,0.00,-0.00,-2177.55,8527.75,-1088.77,4263.87,0.08,-0.20,0.08,-0.20
490,27950975496702880907264.00,-75303820605451707351040.00,27950975496702880907264.00,-75303820605451707351040.00,3196046.81,-11025431.32,799011.70,-2756357.83,30604347313.52,-72015406670.82,30604347313.52,-72015406670.82,-3.27,12.79,-1.09,4.26,0.00,-0.00,0.00,-0.00
491,55901950993405763584.00,-150607641210903429120.00,27950975496702881792.00,-75303820605451714560.00,3995.06,-13781.79,799.01,-2756.36,61208694.63,-144030813.34,30604347.31,-72015406.67,-0.00,0.02,-0.00,0.00,-567521664248647304347648.00,2190810536540066388377600.00,-567521664248647304347648.00,2190810536540066388377600.00
492,83852926490108656.00,-225911461816355136.00,27950975496702884.00,-75303820605451712.00,4.79,-16.54,0.80,-2.76,91813.04,-216046.22,30604.35,-72015.41,-0.00,0.00,-0.00,0.00,-1135043328497294639104.00,4381621073080133091328.00,-567521664248647319552.00,2190810536540066545664.00
493,111803901986811.53,-301215282421806.88,27950975496702.88,-75303820605451.72,0.01,-0.02,0.00,-0.00,122.42,-288.06,30.60,-72.02,151800030567523554426880.00,-523734787412534765813760.00,151800030567523554426880.00,-523734787412534765813760.00,-1702564992745942016.00,6572431609620199424.00,-567521664248647360.00,2190810536540066560.00
494,139754877483.51,-376519103027.26,27950975496.70,-75303820605.45,0.00,-0.00,0.00,-0.00,0.15,-0.36,0.03,-0.07,303600061135047098368.00,-1047469574825069510656.00,151800030567523549184.00,-523734787412534755328.00,-2270086656994589.50,8763242146160266.00,-567521664248647.38,2190810536540066.50
495,167705852.98,-451822923.63,27950975.50,-75303820.61,3726476.39,-8768639.48,3726476.39,-8768639.48,0.00,-0.00,0.00,-0.00,455400091702570624.00,-1571204362237604352.00,151800030567523552.00,-523734787412534784.00,-2837608321243.24,10954052682700.33,-567521664248.65,2190810536540.07
496,195656.83,-527126.74,27950.98,-75303.82,7452.95,-17537.28,3726.48,-8768.64,0.00,-0.00,0.00,-0.00,607200122270094.25,-2094939149650139.25,151800030567523.56,-523734787412534.81,-3405129985.49,13144863219.24,-567521664.25,2190810536.54
497,223.61,-602.43,27.95,-75.30,11.18,-26.31,3.73,-8.77,-0.00,0.00,-0.00,0.00,759000152837.62,-2618673937062.67,151800030567.52,-523734787412.53,-3972651.65,15335673.76,-567521.66,2190810.54
498,0.25,-0.68,0.03,-0.08,0.01,-0.04,0.00,-0.01,52477486794346356736.00,-123482913750356819968.00,52477486794346356736.00,-123482913750356819968.00,910800183.41,-3142408724.48,151800030.57,-523734787.41,-4540.17,17526.48,-567.52,2190.81
499,-2157.92,5860.10,-2157.92,5860.10,0.00,-0.00,0.00,-0.00,104954973588692720.00,-246965827500713632.00,52477486794346360.00,-123482913750356816.00,1062600.21,-3666143.51,151800.03,-523734.79,-5.11,19.72,-0.57,2.19
500,-4.32,11.72,-2.16,5.86,0.00,-0.00,0.00,-0.00,157432460383039.06,-370448741251070.44,52477486794346.36,-123482913750356.81,1214.40,-4189.88,151.80,-523.73,-0.01,0.02,-0.00,0.00
501,-0.01,0.02,-0.00,0.01,-502378784975447079780352.00,1397800562816319680937984.00,-502378784975447079780352.00,1397800562816319680937984.00,209909947177.39,-493931655001.43,52477486794.35,-123482913750.36,1.37,-4.71,0.15,-0.52,-36316314522562615718315586224128.00,-197462308958785082867515480080384.00,-36316314522562615718315586224128.00,-197462308958785082867515480080384.00
502,-0.00,0.00,-0.00,0.00,-1004757569950894129152.00,2795601125632639500288.00,-502378784975447064576.00,1397800562816319750144.00,262387433.97,-617414568.75,52477486.79,-123482913.75,0.00,-0.01,0.00,-0.00,-72632629045125229395937591296.00,-394924617917570186001229283328.00,-36316314522562614697968795648.00,-197462308958785093000614641664.00
503,714599180872799480238485536768.00,-2462710438846360645269454848000.00,714599180872799480238485536768.00,-2462710438846360645269454848000.00,-1507136354926341376.00,4193401688448959488.00,-502378784975447104.00,1397800562816319744.00,314864.92,-740897.48,52477.49,-123482.91,0.00,-0.00,0.00,-0.00,-108948943567687843819028480.00,-592386926876355274054041600.00,-36316314522562616037998592.00,-197462308958785091351347200.00
504,1429198361745599085821296640.00,-4925420877692721290538909696.00,714599180872799542910648320.00,-2462710438846360645269454848.00,-2009515139901788.50,5591202251265279.00,-502378784975447.12,1397800562816319.75,367.34,-864.38,52.48,-123.48,0.00,-0.00,0.00,-0.00,-145265258090250463346688.00,-789849235835140419092480.00,-36316314522562615836672.00,-197462308958785104773120.00
505,2143797542618398854217728.00,-7388131316539081231433728.00,714599180872799618072576.00,-2462710438846360589434880.00,-2511893924877.24,6989002814081.60,-502378784975.45,1397800562816.32,0.42,-0.99,0.05,-0.12,1.76,-4.14,1.76,-4.14,-181581572612813094912.00,-987311544793925550080.00,-36316314522562617344.00,-197462308958785110016.00
506,2858396723491198468096.00,-9850841755385442861056.00,714599180872799617024.00,-2462710438846360715264.00,-3014272709.85,8386803376.90,-502378784.98,1397800562.82,-0.00,0.00,-0.00,0.00,0.00,-0.01,0.00,-0.00,-217897887135375712.00,-1184773853752710656.00,-36316314522562616.00,-197462308958785120.00
507,3572995904363998208.00,-12313552194231803904.00,714599180872799616.00,-2462710438846360576.00,-3516651.49,9784603.94,-502378.78,1397800.56,79502838282527582227267584.00,-187075309710488205206224896.00,79502838282527582227267584.00,-187075309710488205206224896.00,0.00,-0.00,0.00,-0.00,-254214201657938.34,-1382236162711496.00,-36316314522562.62,-197462308958785.12
508,4287595085236798.00,-14776262633078164.00,714599180872799.62,-2462710438846360.50,-4019.03,11182.40,-502.38,1397.80,159005676565055183781888.00,-374150619420976415244288.00,79502838282527591890944.00,-187075309710488207622144.00,0.00,-0.00,0.00,-0.00,-290530516180.50,-1579698471670.28,-36316314522.56,-197462308958.79
509,5002194266109.60,-17238973071924.52,714599180872.80,-2462710438846.36,-4.52,12.58,-0.50,1.40,238508514847582781440.00,-561225929131464589312.00,79502838282527588352.00,-187075309710488207360.00,0.00,-0.00,0.00,-0.00,-326846830.70,-1777160780.63,-36316314.52,-197462308.96
510,5716793446.98,-19701683510.77,714599180.87,-2462710438.85,-0.01,0.01,-0.00,0.00,318011353130110336.00,-748301238841952768.00,79502838282527584.00,-187075309710488224.00,-9472763499682545633591296.00,26356674571646305931624448.00,-9472763499682545633591296.00,26356674571646305931624448.00,-363163.15,-1974623.09,-36316.31,-197462.31
511,6431392.63,-22164393.95,714599.18,-2462710.44,-0.00,0.00,-0.00,0.00,397514191412637.88,-935376548552441.00,79502838282527.58,-187075309710488.22,-18945526999365091065856.00,52713349143292614279168.00,-9472763499682545532928.00,26356674571646307139584.00,-399.48,-2172.09,-36.32,-197.46
512,7145.99,-24627.10,714.60,-2462.71,-0.00,0.00,-0.00,0.00,477017029695.17,-1122451858262.93,79502838282.53,-187075309710.49,-28418290499047636992.00,79070023714938929152.00,-9472763499682545664.00,26356674571646308352.00,-0.44,-2.37,-0.04,-0.20
513,7.86,-27.09,0.71,-2.46,0.01,0.05,0.01,0.05,556519867.98,-1309527167.97,79502838.28,-187075309.71,-37891053998730184.00,105426698286585232.00,-9472763499682546.00,26356674571646308.00,-0.01,-0.05,-0.01,-0.04
514,0.01,-0.03,0.00,-0.00,-203672173776665.28,-10790284102320264.00,-203672173776665.28,-10790284102320264.00,636022.71,-1496602.48,79502.84,-187075.31,-47363817498412.73,131783372858231.55,-9472763499682.55,26356674571646.31,59420157502496247382016.00,55951051781948466790400.00,59420157502496247382016.00,55951051781948466790400.00
515,0.00,-0.00,0.00,-0.00,-407344347553.33,-21580568204640.53,-203672173776.67,-10790284102320.26,715.53,-1683.68,79.50,-187.08,-56836580998.10,158140047429.88,-9472763499.68,26356674571.65,118840315004992503808.00,111902103563896930304.00,59420157502496251904.00,55951051781948465152.00
516,0.00,-0.00,0.00,-0.00,-611016521.33,-32370852306.96,-203672173.78,-10790284102.32,0.80,-1.87,0.08,-0.19,-66309344.50,184496722.00,-9472763.50,26356674.57,178260472507488768.00,167853155345845376.00,59420157502496256.00,55951051781948464.00
517,-0.06,0.15,-0.06,0.15,-814688.70,-43161136.41,-203672.17,-10790284.10,0.04,-0.09,0.04,-0.09,-75782.11,210853.40,-9472.76,26356.67,237680630009985.03,223804207127793.84,59420157502496.26,55951051781948.47
518,727079313.37,-1710864544.55,727079313.37,-1710864544.55,-1018.36,-53951.42,-203.67,-10790.28,0.00,-0.00,0.00,-0.00,-85.25,237.21,-9.47,26.36,297100787512.48,279755258909.74,59420157502.50,55951051781.95
519,1454158.63,-3421729.09,727079.31,-1710864.54,-1.22,-64.74,-0.20,-10.79,0.00,-0.00,0.00,-0.00,-0.09,0.26,-0.01,0.03,356520945.01,335706310.69,59420157.50,55951051.78
520,2181.24,-5132.59,727.08,-1710.86,-0.00,-0.08,-0.00,-0.01,-347065437122086.88,-18385527132684156.00,-347065437122086.88,-18385527132684156.00,10099500.54,-36705863.00,10099500.54,-36705863.00,415941.10,391657.36,59420.16,55951.05
521,2.91,-6.84,0.73,-1.71,-0.00,-0.00,-0.00,0.00,-694130874244.17,-36771054265368.31,-347065437122.09,-18385527132684.16,20199.00,-73411.73,10099.50,-36705.86,475.36,447.61,59.42,55.95
522,0.00,-0.01,0.00,-0.00,5178959607624786893888028672.00,-12058283361689987778135195648.00,5178959607624786893888028672.00,-12058283361689987778135195648.00,-1041196311.37,-55156581398.05,-347065437.12,-18385527132.68,30.30,-110.12,10.10,-36.71,0.53,0.50,0.06,0.06
523,1654.13,1594.94,1654.13,1594.94,10357919215249573942394880.00,-24116566723379973941362688.00,5178959607624786971197440.00,-12058283361689986970681344.00,-1388261.75,-73542108.53,-347065.44,-18385527.13,0.04,-0.15,0.01,-0.04,-342.49,-450.57,-342.49,-450.57
524,3.31,3.19,1.65,1.59,15536878822874362675200.00,-36174850085069959200768.00,5178959607624787558400.00,-12058283361689986400256.00,-1735.33,-91927.64,-347.07,-18385.53,-0.00,-0.00,-0.00,-0.00,-0.68,-0.90,-0.34,-0.45
525,0.01,0.01,0.00,0.00,20715838430499151872.00,-48233133446759948288.00,5178959607624787968.00,-12058283361689987072.00,-2.08,-110.31,-0.35,-18.39,47861960306946618875124383744.00,48291835816750704121448759296.00,47861960306946618875124383744.00,48291835816750704121448759296.00,-0.50,-0.66,-0.50,-0.66
526,-245.71,-321.65,-245.71,-321.65,25894798038123940.00,-60291416808449936.00,5178959607624788.00,-12058283361689988.00,-0.00,-0.13,-0.00,-0.02,95723920613893247508414464.00,96583671633501413603016704.00,47861960306946623754207232.00,48291835816750706801508352.00,1846.76,1960.79,1846.76,1960.79
527,-0.49,-0.64,-0.25,-0.32,31073757645748.73,-72349700170139.92,5178959607624.79,-12058283361689.99,-2662.31,-2801.74,-2662.31,-2801.74,143585880920839860256768.00,144875507450252126846976.00,47861960306946622881792.00,48291835816750708948992.00,3.69,3.92,1.85,1.96
528,-0.00,-0.00,-0.00,-0.00,36252717253.37,-84407983531.83,5178959607.62,-12058283361.69,-5.32,-5.60,-2.66,-2.80,191447841227786485760.00,193167343267002843136.00,47861960306946621440.00,48291835816750710784.00,0.01,0.01,0.00,0.00
529,5981774391325288942071185408.00,6521469620457920598311436288.00,5981774391325288942071185408.00,6521469620457920598311436288.00,41431676.86,-96466266.89,5178959.61,-12058283.36,-0.01,-0.01,-0.00,-0.00,239309801534733120.00,241459179083753568.00,47861960306946624.00,48291835816750712.00,-437858097212560288776192.00,-462491086548170631544832.00,-437858097212560288776192.00,-462491086548170631544832.00
530,11963548782650577901322240.00,13042939240915840956104704.00,5981774391325288950661120.00,6521469620457920478052352.00,46610.64,-108524.55,5178.96,-12058.28,-0.00,-0.00,-0.00,-0.00,287171761841679.75,289751014900504.25,47861960306946.62,48291835816750.71,-875716194425120620544.00,-924982173096341274624.00,-437858097212560310272.00,-462491086548170637312.00
531,17945323173975867523072.00,19564408861373759488000.00,5981774391325288824832.00,6521469620457920528384.00,51.79,-120.58,5.18,-12.06,-0.00,-0.00,-0.00,-0.00,335033722148.63,338042850717.26,47861960306.95,48291835816.75,-1313574291637680896.00,-1387473259644511744.00,-437858097212560320.00,-462491086548170624.00
532,23927097565301153792.00,26085878481831682048.00,5981774391325288448.00,6521469620457920512.00,0.06,-0.13,0.01,-0.01,1602229719121.88,-3730504745710.71,1602229719121.88,-3730504745710.71,382895682.46,386334686.53,47861960.31,48291835.82,-1751432388850241.25,-1849964346192682.50,-437858097212560.31,-462491086548170.62
533,29908871956626444.00,32607348102289604.00,5981774391325289.00,6521469620457921.00,0.00,-0.00,0.00,-0.00,3204459438.24,-7461009491.42,1602229719.12,-3730504745.71,430757.64,434626.52,47861.96,48291.84,-2189290486062.80,-2312455432740.85,-437858097212.56,-462491086548.17
534,35890646347951.73,39128817722747.52,5981774391325.29,6521469620457.92,0.00,-0.00,0.00,-0.00,4806689.16,-11191514.24,1602229.72,-3730504.75,478.62,482.92,47.86,48.29,-2627148583.28,-2774946519.29,-437858097.21,-462491086.55
535,41872420739.28,45650287343.21,5981774391.33,6521469620.46,0.00,-0.00,0.00,-0.00,6408.92,-14922.02,1602.23,-3730.50,0.53,0.53,0.05,0.05,-3065006.68,-3237437.61,-437858.10,-462491.09
536,47854195.13,52171756.96,5981774.39,6521469.62,1345.78,1357.87,1345.78,1357.87,8.01,-18.65,1.60,-3.73,0.00,0.00,0.00,0.00,-3502.86,-3699.93,-437.86,-462.49
537,53835.97,58693.23,5981.77,6521.47,2.69,2.72,1.35,1.36,0.01,-0.02,0.00,-0.00,13967631003949717258240.00,-35483012299325660200960.00,13967631003949717258240.00,-35483012299325660200960.00,-3.94,-4.16,-0.44,-0.46
538,59.82,65.21,5.98,6.52,0.01,0.01,0.00,0.00,-1009077957805196050432.00,6707815722264528158720.00,-1009077957805196050432.00,6707815722264528158720.00,27935262007899435008.00,-70966024598651322368.00,13967631003949717504.00,-35483012299325661184.00,-0.00,-0.00,-0.00,-0.00
539,0.07,0.07,0.01,0.01,-35073990202179693513277440.00,-36196243576342322968788992.00,-35073990202179693513277440.00,-36196243576342322968788992.00,-2018155915610392064.00,13415631444529055744.00,-1009077957805196032.00,6707815722264527872.00,41902893011849152.00,-106449036897976976.00,13967631003949718.00,-35483012299325660.00,199314328594383.38,216867457790097.81,199314328594383.38,216867457790097.81
540,0.00,0.00,0.00,0.00,-70147980404359392395264.00,-72392487152684648890368.00,-35073990202179696197632.00,-36196243576342324445184.00,-3027233873415588.00,20123447166793584.00,-1009077957805196.00,6707815722264528.00,55870524015798.88,-141932049197302.66,13967631003949.72,-35483012299325.66,398628657188.77,433734915580.20,199314328594.38,216867457790.10
541,0.00,0.00,0.00,0.00,-105221970606539096064.00,-108588730729026977792.00,-35073990202179698688.00,-36196243576342323200.00,-4036311831220.78,26831262889058.11,-1009077957805.20,6707815722264.53,69838155019.75,-177415061496.63,13967631003.95,-35483012299.33,597942985.78,650602373.37,199314328.59,216867457.79
542,0.00,0.00,0.00,0.00,-140295960808718800.00,-144784974305369280.00,-35073990202179700.00,-36196243576342320.00,-5045389789.03,33539078611.32,-1009077957.81,6707815722.26,83805786.02,-212898073.80,13967631.00,-35483012.30,797257.31,867469.83,199314.33,216867.46
543,0.00,0.00,0.00,0.00,-175369951010898.50,-180981217881711.59,-35073990202179.70,-36196243576342.32,-6054467.75,40246894.33,-1009077.96,6707815.72,97773.42,-248381.09,13967.63,-35483.01,996.57,1084.34,199.31,216.87
544,0.00,0.00,0.00,0.00,-210443941213.08,-217177461458.05,-35073990202.18,-36196243576.34,-7063.55,46954.71,-1009.08,6707.82,111.74,-283.86,13.97,-35.48,1.20,1.30,0.20,0.22
545,-0.28,-0.31,-0.28,-0.31,-245517931.42,-253373705.03,-35073990.20,-36196243.58,-8.07,53.66,-1.01,6.71,0.13,-0.32,0.01,-0.04,0.19,0.26,0.19,0.26
546,5563557.28,-171683.97,5563557.28,-171683.97,-280591.92,-289569.95,-35073.99,-36196.24,-0.01,0.06,-0.00,0.01,-2165485.22,6169164.59,-2165485.22,6169164.59,-466413666.28,-465135552.07,-466413666.28,-465135552.07
547,11127.11,-343.37,5563.56,-171.68,-315.67,-325.77,-35.07,-36.20,-0.00,0.00,-0.00,0.00,-4330.97,12338.33,-2165.49,6169.16,-932827.33,-930271.10,-466413.67,-465135.55
548,16.69,-0.52,5.56,-0.17,-0.35,-0.36,-0.04,-0.04,-244277.18,-252147.22,-244277.18,-252147.22,-6.50,18.51,-2.17,6.17,-1399.24,-1395.41,-466.41,-465.14
